stripe	column	line	left	top	right	bottom	confidence	text
0		1	1026	253	1092	359	99	-
0		1	1041	253	1025	359	100	 
0		1	1063	253	1041	359	100	4
0		1	1090	253	1062	359	100	3
0		1	1121	253	1089	359	97	 
0		1	977	253	1120	359	81	-
0		2	1715	406	1734	498	99	ه
0		2	1696	406	1715	498	99	و
0		2	1678	406	1697	498	91	 
0		2	1672	406	1678	498	100	ا
0		2	1657	406	1672	498	99	ل
0		2	1641	406	1656	498	85	و
0		2	1616	406	1641	498	100	ا
0		2	1589	406	1617	498	100	ح
0		2	1567	406	1588	498	97	د
0		2	1548	406	1567	498	100	 
0		2	1533	406	1548	498	100	ا
0		2	1517	406	1533	498	100	ل
0		2	1505	406	1517	498	100	ح
0		2	1480	406	1505	498	100	ق
0		2	1453	406	1481	498	100	 
0		2	1437	406	1452	498	100	و
0		2	1425	406	1437	498	100	ا
0		2	1409	406	1425	498	100	ل
0		2	1381	406	1409	498	100	و
0		2	1354	406	1382	498	100	ج
0		2	1329	406	1353	498	100	و
0		2	1310	406	1328	498	99	د
0		2	1295	406	1310	498	99	 
0		2	1282	406	1295	498	100	ا
0		2	1270	406	1283	498	100	ل
0		2	1251	406	1270	498	99	م
0		2	1233	406	1252	498	77	ط
0		2	1214	406	1233	498	78	ل
0		2	1189	406	1215	498	100	ق
0		2	1159	406	1190	498	100	 
0		2	1150	406	1159	498	74	،
0		2	1134	406	1149	498	100	 
0		2	1122	406	1134	498	96	ا
0		2	1107	406	1122	498	99	ل
0		2	1082	406	1106	498	100	ظ
0		2	1060	406	1081	498	100	ا
0		2	1041	406	1060	498	93	ه
0		2	1023	406	1042	498	100	ر
0		2	998	406	1023	498	98	 
0		2	979	406	998	498	91	م
0		2	955	406	980	498	100	ن
0		2	936	406	955	498	100	 
0		2	924	406	936	498	100	ا
0		2	911	406	924	498	100	ل
0		2	905	406	912	498	100	ا
0		2	893	406	905	498	100	ٔ
0		2	874	406	893	498	99	ز
0		2	849	406	875	498	100	ل
0		2	825	406	850	498	100	 
0		2	810	406	825	498	100	ب
