stripe	column	line	left	top	right	bottom	confidence	text
0		1	787	241	869	340	98	-
0		1	803	241	787	340	100	 
0		1	831	241	804	340	99	1
0		1	858	241	831	340	100	8
0		1	881	241	859	340	97	6
0		1	911	241	882	340	100	 
0		1	745	241	911	340	99	-
0		2	1487	455	1514	540	100	ج
0		2	1467	455	1487	540	100	ا
0		2	1454	455	1467	540	84	ء
0		2	1434	455	1453	540	100	و
0		2	1414	455	1433	540	99	ا
0		2	1401	455	1413	540	76	 
0		2	1384	455	1400	540	100	ب
0		2	1370	455	1384	540	97	ه
0		2	1347	455	1371	540	99	 
0		2	1337	455	1347	540	100	ف
0		2	1324	455	1337	540	96	ي
0		2	1303	455	1324	540	100	 
0		2	1287	455	1304	540	100	ا
0		2	1270	455	1287	540	100	ل
0		2	1261	455	1271	540	100	خ
0		2	1243	455	1260	540	100	ب
0		2	1227	455	1244	540	89	ر
0		2	1204	455	1227	540	100	 
0		2	1184	455	1204	540	79	ع
0		2	1161	455	1184	540	100	ن
0		2	1143	455	1160	540	100	 
0		2	1127	455	1144	540	100	ا
0		2	1110	455	1127	540	100	ل
0		2	1101	455	1111	540	100	ج
0		2	1081	455	1100	540	100	ن
0		2	1060	455	1080	540	58	ا
0		2	1033	455	1061	540	81	ب
0		2	1010	455	1034	540	100	 
0		2	997	455	1011	540	100	ا
0		2	983	455	997	540	100	ل
0		2	977	455	984	540	99	ا
0		2	967	455	977	540	84	ٕ
0		2	950	455	967	540	100	ل
0		2	937	455	951	540	100	ه
0		2	907	455	937	540	100	ي
0		2	883	455	907	540	99	 
0		2	874	455	884	540	97	،
0		2	854	455	873	540	96	 
0		2	841	455	853	540	100	ف
0		2	830	455	840	540	99	ا
0		2	817	455	831	540	99	ٔ
0		2	807	455	817	540	97	ث
0		2	790	455	807	540	99	ب
0		2	774	455	790	540	100	ت
0		2	757	455	773	540	94	و
0		2	737	455	757	540	100	ا
0		2	721	455	737	540	100	 
0		2	701	455	720	540	98	م
0		2	687	455	700	540	56	ا
0		2	677	455	687	540	99	 
0		2	663	455	677	540	100	ا
0		2	650	455	664	540	100	ٔ
0		2	643	455	651	540	96	ث
0		2	637	455	644	540	100	ٔ
0		2	627	455	637	540	58	ب
0		2	610	455	627	540	100	ت
0		2	594	455	610	540	98	ه
0		2	577	455	593	540	100	 
0		2	570	455	577	540	100	ا
0		2	554	455	571	540	100	ل
0		2	534	455	553	540	100	ع
0		2	521	455	533	540	99	ق
0		2	497	455	520	540	80	ل
0		2	470	455	497	540	100	 
0		2	450	455	471	540	100	و
0		2	430	455	450	540	88	ز
0		2	407	455	430	540	100	ا
0		2	387	455	407	540	100	د
0		2	367	455	387	540	100	و
0		2	347	455	367	540	100	ا
0		2	330	455	347	540	100	 
0		2	321	455	331	540	100	(
0		2	301	455	320	540	100	1
0		2	273	455	300	540	100	)
0		2	250	455	274	540	100	م
0		2	224	455	250	540	100	ـ
0		2	210	455	224	540	66	ا
0		2	197	455	211	540	97	 
0		2	183	455	197	540	99	ل
0		2	167	455	184	540	99	ا
0		3	1503	549	1520	631	100	ي
0		3	1476	549	1503	631	100	س
0		3	1459	549	1475	631	100	ت
0		3	1438	549	1458	631	100	ق
0		3	1417	549	1438	631	99	ل
