stripe	column	line	left	top	right	bottom	confidence	text
0		1	966	230	1047	322	99	-
0		1	982	230	967	322	100	 
0		1	1007	230	981	322	98	1
0		1	1034	230	1006	322	100	1
0		1	1055	230	1033	322	100	5
0		1	920	230	1055	322	100	 
0		2	1412	457	1424	568	100	1
0		2	1400	457	1412	568	100	1
0		2	1356	457	1400	568	70	 
0		2	1320	457	1356	568	100	-
0		2	1291	457	1319	568	100	 
0		2	1271	457	1291	568	96	ف
0		2	1227	457	1271	568	100	ص
0		2	1175	457	1227	568	99	 
0		2	1127	457	1175	568	99	ح
0		2	1087	457	1127	568	100	ك
0		2	1066	457	1086	568	100	م
0		2	1050	457	1066	568	99	ة
0		2	1026	457	1050	568	100	 
0		2	1010	457	1026	568	100	ف
0		2	990	457	1010	568	53	ت
0		2	958	457	990	568	98	و
0		2	926	457	958	568	63	ح
0		2	906	457	926	568	100	ي
0		2	890	457	906	568	100	ة
0		2	866	457	890	568	100	 
0		2	845	457	865	568	100	ف
0		2	821	457	845	568	100	ي
0		2	793	457	821	568	97	 
0		2	765	457	793	568	99	ك
0		2	749	457	765	568	99	ل
0		2	737	457	749	568	100	م
0		2	725	457	737	568	100	ة
0		2	701	457	725	568	98	 
0		2	673	457	701	568	93	ص
0		2	641	457	673	568	95	ا
0		2	629	457	641	568	100	ل
0		2	609	457	629	568	99	ح
0		2	592	457	608	568	87	ي
0		2	444	457	592	568	100	ة
0		2	283	457	443	568	100	 
0		2	255	457	283	568	100	1
0		3	1514	633	1528	714	100	 
0		3	1498	633	1514	714	97	م
0		3	1464	633	1497	714	100	ن
0		3	1434	633	1464	714	100	 
0		3	1420	633	1434	714	100	ا
0		3	1411	633	1421	714	100	ل
0		3	1400	633	1410	714	100	ا
0		3	1391	633	1401	714	86	ٓ
0		3	1380	633	1390	714	94	ي
0		3	1364	633	1381	714	100	ا
0		3	1327	633	1364	714	100	ت
0		3	1291	633	1328	714	99	 
0		3	1280	633	1290	714	100	ا
0		3	1271	633	1281	714	100	ٓ
0		3	1260	633	1270	714	100	ي
0		3	1243	633	1261	714	74	ا
0		3	1214	633	1244	714	96	ت
0		3	1187	633	1213	714	100	 
0		3	1173	633	1187	714	100	ا
0		3	1164	633	1174	714	76	ل
0		3	1136	633	1163	714	100	ر
0		3	1113	633	1137	714	98	ك
0		3	1106	633	1114	714	100	ا
0		3	1100	633	1107	714	99	ي
0		3	1083	633	1100	714	99	ٔ
