stripe	column	line	left	top	right	bottom	confidence	text
0		1	759	235	839	330	87	-
0		1	805	235	832	330	98	116
0		1	719	235	882	330	98	-
0		2	1370	445	1514	530	90	التكوين
0		2	1257	445	1351	530	90	للشيء
0		2	1162	445	1241	530	99	نفسه
0		2	1046	445	1156	530	94	لاللحق
0		2	1003	445	1016	530	97	،
0		2	889	445	987	530	94	والذي
0		2	792	445	870	530	98	للحق
0		2	720	445	769	530	99	فيه
0		2	633	445	714	530	97	أمره
0		2	518	445	613	530	100	خاصة
0		2	158	445	496	530	96	.وكذلك(1)أخبرعن
0		3	1429	539	1511	625	100	نفسه
0		3	1385	539	1412	625	92	في
0		3	1278	539	1364	625	100	قولهه
0		3	1221	539	1272	625	98	إنما
0		3	1121	539	1211	625	94	أمرنا
0		3	1025	539	1108	625	90	لشيء
0		3	960	539	1012	625	99	إذا
0		3	846	539	943	625	87	أرداه
0		3	796	539	834	625	99	أن
0		3	703	539	775	625	100	نقول
0		3	659	539	690	625	100	له
0		3	590	539	634	625	100	كن
0		3	428	539	569	625	86	فيكون»
0		3	313	539	405	625	90	فنسب
0		3	158	539	299	625	99	التكوين
0		4	1430	634	1519	714	94	 لنفس
0		4	1309	634	1405	714	94	الشيء
0		4	1246	634	1291	714	100	عن
0		4	1167	634	1227	714	86	أمر
0		4	1104	634	1151	714	80	الله
0		4	1017	634	1084	714	99	وهو
0		4	884	634	1005	714	99	الصادق
0		4	833	634	856	714	80	في
0		4	744	634	811	714	100	قوله
0		4	710	634	722	714	100	.
0		4	605	634	695	714	98	وهذا
0		4	548	634	587	714	95	هو
0		4	421	634	529	714	96	المعقول
0		4	368	634	392	714	100	في
0		4	288	634	342	714	72	نفس
0		4	158	634	269	714	97	الأمر.
0		5	1560	723	1608	799	51	4
0		5	1445	723	1504	799	99	(43
0		5	1397	723	1417	799	100	-
0		5	1312	723	1368	799	98	ب)
0		5	1245	723	1290	799	97	كما
0		5	1156	723	1231	799	98	يقول
0		5	1059	723	1144	799	86	الآمر
0		5	968	723	1046	799	79	الذي
0		5	834	723	936	799	98	يخاف
0		5	750	723	795	799	99	فلا
0		5	652	723	736	799	80	يعصى
0		5	536	723	630	799	97	لعبده
0		5	493	723	519	799	100	م
0		5	380	723	470	799	89	فيقوم
0		5	285	723	363	799	95	العبد
0		5	158	723	268	799	99	امتثالا
0		6	1437	808	1518	893	99	لأمر
0		6	1326	808	1416	893	100	سيده
0		6	1293	808	1308	893	99	.
0		6	1201	808	1274	893	92	فليس
0		6	1080	808	1173	893	100	لسيد
0		6	1030	808	1058	893	96	في
0		6	948	808	1009	893	98	قيام
0		6	867	808	926	893	90	هذا
0		6	777	808	858	893	94	العبد
0		6	682	808	759	893	100	سوى
0		6	578	808	661	893	100	أمره
