stripe	column	line	left	top	right	bottom	confidence	text
0		1	945	241	1025	342	100	-
0		1	986	241	1010	342	95	149
0		1	898	241	1069	342	94	-
0		2	1636	445	1662	535	97	كما
0		2	1570	445	1624	535	95	قال
0		2	1494	445	1544	535	98	«هم
0		2	1405	445	1484	535	99	الذين
0		2	1272	445	1377	535	97	كفروا
0		2	1152	445	1252	535	97	بضمير
0		2	1034	445	1136	535	96	الغائب
0		2	1002	445	1015	535	100	،
0		2	911	445	993	535	82	فكان
0		2	767	445	901	535	100	(1الغيب
0		2	666	445	745	535	97	سترا
0		2	600	445	654	535	89	ًلهم
0		2	537	445	578	535	100	عما
0		2	455	445	521	535	98	يراد
0		2	295	445	438	535	100	بالمشهود
0		2	207	445	239	535	100	25
0		3	1530	544	1668	621	99	الحاضر.
0		3	1440	544	1507	621	100	فقال
0		3	1358	544	1414	621	100	«إن
0		3	1206	544	1338	621	100	تعذبهم»
0		3	1089	544	1191	621	88	بضمير
0		3	972	544	1077	621	89	الغائب
0		3	893	544	957	621	90	وهو
0		3	822	544	872	621	98	عين
0		3	676	544	802	621	93	الحجاب
0		3	577	544	656	621	94	الذي
0		3	475	544	556	621	91	همفيه
0		3	425	544	463	621	100	عن
0		3	308	544	416	621	98	الحق.
0		4	1513	630	1662	711	96	فذكرهم
0		4	1446	630	1497	711	88	الله
0		4	1373	630	1427	711	100	قبل
0		4	1199	630	1341	711	83	حضورهم
0		4	1120	630	1180	711	98	حتى
0		4	1050	630	1098	711	88	إذا
0		4	904	630	1028	711	96	حضروا
0		4	784	630	891	711	91	تكون
0		4	664	630	768	711	94	الخميرة
0		4	609	630	648	711	100	قد
0		4	480	630	587	711	86	تحكت
0		4	435	630	454	711	76	في
0		4	302	630	426	711	98	العجين
0		4	207	630	239	711	100	26
0		5	1544	720	1664	797	87	فصيرته
0		5	1433	720	1525	797	97	مثلها.
0		5	1322	720	1417	797	94	«فإنهم
0		5	1178	720	1300	797	100	عبادك»
0		5	1076	720	1169	797	94	فأفرد
0		5	937	720	1058	797	93	الخطاب
0		5	718	720	925	797	99	للتوحيدالذي
0		5	556	720	696	797	97	كانواعليه
0		5	537	720	543	797	99	.
0		5	477	720	527	797	99	ولا
0		5	305	720	457	797	95	ذلةأعظم
0		6	1628	806	1664	889	88	من
0		6	1563	806	1607	889	100	ذلة
0		6	1398	806	1553	889	93	العبيد(2)
0		6	1309	806	1388	889	99	لأنهم
0		6	1266	806	1295	889	100	لا
0		6	1144	806	1248	889	90	تصرف
0		6	1065	806	1116	889	98	لهم
0		6	1019	806	1048	889	98	في
0		6	879	806	1001	889	97	أنفسهم
0		6	857	806	865	889	73	.
0		6	793	806	847	889	99	فهم
0		6	678	806	786	889	93	(3)بحكم
0		6	624	806	661	889	100	ما
0		6	506	806	610	889	99	يريده(
0		6	420	806	500	889	96	4ٔ"بهم
0		6	302	806	410	889	96	سيدهم
0		7	1618	898	1664	975	98	ولا
0		7	1494	898	1597	975	99	شريك
0		7	1451	898	1481	975	100	له
0		7	1364	898	1430	975	100	فيهم
0		7	1280	898	1343	975	91	فإنه
0		7	1207	898	1260	975	100	قال
0		7	1050	898	1177	975	99	«عبادك
0		7	923	898	1016	975	82	فأفرد
0		7	906	898	913	975	97	.
0		7	783	898	896	975	98	والمراد
0		7	642	898	769	975	98	بالعذاب
0		7	549	898	626	975	95	(5)إذ
0		7	456	898	539	975	98	لالهم
0		7	389	898	442	975	90	ولا
