stripe	column	line	left	top	right	bottom	confidence	text
0		1	739	213	808	299	99	-
0		1	780	213	780	299	100	28
0		1	692	213	837	299	95	-
0		2	1405	432	1468	510	94	فإن
0		2	1275	432	1385	510	98	الاثنين
0		2	1142	432	1241	510	99	حقيقة
0		2	1000	432	1122	510	99	واحدة
0		2	815	432	974	510	92	والثـلاثٔة
0		2	688	432	783	510	99	حقيقة
0		2	633	432	668	510	82	وا
0		2	551	432	619	510	93	حدة
0		2	483	432	537	510	88	(1)
0		2	451	432	463	510	100	،
0		2	364	432	435	510	100	بالغا
0		2	309	432	340	510	100	ما
0		2	207	432	293	510	98	بلغت
0		2	111	432	176	510	100	هذه
0		3	1342	519	1469	591	95	المراتب
0		3	1302	519	1314	591	84	،
0		3	1214	519	1285	591	93	وإن
0		3	1103	519	1180	591	98	كانت
0		3	959	519	1076	591	95	واحدة
0		3	925	519	939	591	99	.
0		3	863	519	905	591	99	فما
0		3	786	519	837	591	100	عين
0		3	650	519	764	591	98	واحدة
0		3	548	519	630	591	100	منهن
0		3	466	519	516	591	100	عين
0		3	411	519	442	591	100	ما
0		3	335	519	395	591	100	بقي
0		3	290	519	307	591	100	.
0		3	111	519	264	591	93	فالجمـع
0		4	1328	600	1469	669	100	يأخذها
0		4	1208	600	1301	669	100	فنقول
0		4	1145	600	1187	669	99	بها
0		4	1057	600	1126	669	96	منها
0		4	1024	600	1039	669	100	،
0		4	913	600	1006	669	96	ونحكم
0		4	850	600	892	669	100	بها
0		4	748	600	829	669	100	عليها
0		4	718	600	730	669	100	.
0		4	661	600	700	669	92	قد
0		4	574	600	634	669	100	ظهر
0		4	517	600	550	669	84	في
0		4	429	600	487	669	98	هذا
0		4	327	600	414	669	100	القول
0		4	111	600	294	669	99	عشرون
0		5	1353	678	1461	755	95	مراتبة
0		5	1318	678	1330	755	95	،
0		5	1242	678	1295	755	100	فقد
0		5	1123	678	1219	755	100	دخلها
0		5	972	678	1111	755	87	التركيب
0		5	907	678	945	755	98	فما
0		5	808	678	893	755	87	تنفك
0		5	706	678	788	755	100	تثبت
0		5	622	678	679	755	100	عين
0		5	560	678	595	755	100	ما
0		5	505	678	543	755	100	هو
0		5	400	678	484	755	100	منفي
0		5	283	678	370	755	96	عندك
0		5	184	678	265	755	100	لذاته
0		5	140	678	164	755	94	.
0		6	1326	810	1393	890	100	ومن
0		6	1232	810	1303	890	90	عرف
0		6	1162	810	1199	890	100	ما
0		6	1046	810	1145	890	98	قررناه
0		6	998	810	1025	890	97	في
0		6	852	810	982	890	99	الأعداد
0		6	819	810	829	890	63	،
0		6	732	810	798	890	91	وأن
0		6	635	810	711	890	99	نفيها
0		6	565	810	615	890	96	عين
0		6	441	810	549	890	100	إثباتها
0		6	381	810	435	890	97	(2)
0		6	352	810	362	890	100	،
0		6	261	810	328	890	99	عـلم
0		6	208	810	248	890	99	أن
0		6	111	810	188	890	99	الحق
0		7	1366	899	1470	969	99	المنتزه
0		7	1306	899	1346	969	82	هو
