stripe	column	line	left	top	right	bottom	confidence	text
0		1	771	232	850	327	99	-
0		1	807	232	835	327	99	203
0		1	722	232	889	327	98	-
0		2	1444	432	1525	522	84	 قولي
0		2	1318	432	1421	522	98	يكون
0		2	1208	432	1291	522	98	حلالاً
0		2	1174	432	1184	522	95	،
0		2	1104	432	1153	522	100	وفي
0		2	1016	432	1080	522	99	نفس
0		2	907	432	984	522	85	الأمر
0		2	853	432	886	522	100	ما
0		2	796	432	833	522	96	هو
0		2	723	432	769	522	99	عين
0		2	666	432	699	522	100	ما
0		2	572	432	646	522	99	مضى
0		2	535	432	549	522	100	،
0		2	462	432	523	522	100	لأن
0		2	369	432	449	522	99	الأمر
0		2	278	432	345	522	88	خلق
0		2	158	432	248	522	96	جديد
0		3	1460	531	1516	609	93	ولا
0		3	1307	531	1446	609	92	تكرار.
0		3	1202	531	1287	609	97	فلهذا
0		3	1079	531	1186	609	92	نبهناك
0		3	1047	531	1059	609	95	.
0		3	920	531	1021	609	88	فكنى
0		3	846	531	892	609	100	عن
0		3	739	531	824	609	99	هـذا
0		3	691	531	723	609	100	في
0		3	605	531	659	609	100	حق
0		3	482	531	577	609	100	موسى
0		3	336	531	450	609	100	بتحريم
0		3	192	531	320	609	93	المراضع
0		3	158	531	177	609	74	:
0		4	1440	618	1515	698	95	فأمه
0		4	1376	618	1417	698	99	على
0		4	1243	618	1354	698	95	الحقيقة
0		4	1186	618	1223	698	100	من
0		4	1040	618	1170	698	99	أرضعته
0		4	996	618	1024	698	100	لا
0		4	945	618	976	698	80	من
0		4	827	618	922	698	92	ولدته
0		4	799	618	808	698	91	،
0		4	719	618	777	698	99	فإن
0		4	666	618	700	698	100	أم
0		4	539	618	650	698	98	الولادة
0		4	437	618	517	698	94	حملته
0		4	376	618	415	698	85	على
0		4	288	618	348	698	99	جهة
0		4	158	618	269	698	96	الأمانة
0		5	1378	707	1515	789	99	فتكون
0		5	1300	707	1356	789	98	فيها
0		5	1167	707	1280	789	93	وتغذى
0		5	1084	707	1144	789	85	بدم
0		5	970	707	1058	789	85	طمثها
0		5	919	707	954	789	99	من
0		5	846	707	897	789	95	غير
0		5	738	707	827	789	98	إرادة
0		5	681	707	719	789	91	لها
0		5	643	707	671	789	100	في
0		5	554	707	621	789	100	ذلك
0		5	471	707	526	789	96	حتى
0		5	425	707	453	789	100	لا
0		5	300	707	405	789	94	يكون
0		5	243	707	282	789	100	لها
0		5	158	707	225	789	92	عليه
0		6	1407	798	1522	875	100	امتنان
0		6	1381	798	1397	875	100	،
0		6	1299	798	1364	875	94	فإنه
0		6	1245	798	1278	875	100	ما
0		6	1142	798	1232	875	99	تغذى
0		6	1077	798	1117	875	92	إلا
0		6	1026	798	1063	875	72	بما
0		6	965	798	1016	875	98	(1)
0		6	926	798	955	875	94	لو
0		6	886	798	909	875	100	لم
0		6	768	798	862	875	92	يتغذ
0		6	711	798	743	875	75	به
0		6	649	798	689	875	92	ولم
0		6	445	798	636	875	97	(2)يغراج
0		6	352	798	424	875	93	عنها
0		6	252	798	330	875	100	ذلك
0		6	158	798	227	875	99	الدم
0		7	1228	884	1521	963	97	لأملكهاوأمرضها
0		7	1209	884	1222	963	100	.
0		7	1082	884	1199	963	100	فللجنين
0		7	1003	884	1063	963	99	المنة
0		7	936	884	977	963	99	على
0		7	860	884	917	963	100	أمه
0		7	730	884	844	963	98	بكونه
0		7	618	884	710	963	100	تغذى
0		7	495	884	590	963	100	بذلك
0		7	412	884	479	963	100	الدم
0		7	279	884	393	963	88	فوقاها
0		7	158	884	259	963	100	بنفسه
0		8	1481	976	1528	1057	99	 من
0		8	1362	976	1464	1057	93	الضرر
0		8	1264	976	1344	1057	100	الذي
0		8	1156	976	1236	1057	100	كانت
0		8	1057	976	1134	1057	100	تجده
0		8	1012	976	1045	1057	100	لو
0		8	877	976	994	1057	91	امتسك
0		8	781	976	850	1057	99	ذلك
0		8	692	976	759	1057	97	الدم
0		8	572	976	670	1057	99	عندها
0		8	508	976	552	1057	100	ولا
0		8	406	976	488	1057	100	يخرج
0		8	339	976	386	1057	93	ولا
0		8	215	976	323	1057	91	يتغذى
0		8	158	976	193	1057	78	به
0		9	1402	1066	1514	1138	97	جنينها
0		9	1371	1066	1385	1138	100	.
0		9	1203	1066	1355	1138	98	والمرضعة
0		9	1090	1066	1186	1138	99	ليست
0		9	955	1066	1057	1138	87	كذلك
0		9	918	1066	932	1138	100	،
0		9	830	1066	903	1138	96	فإنها
0		9	701	1066	815	1138	100	قصدت
0		9	538	1066	677	1138	98	برضاعته
0		9	426	1066	513	1138	100	حياته
0		9	290	1066	407	1138	98	وإبقائه
0		9	271	1066	280	1138	93	.
0		9	158	1066	258	1138	100	فجعل
0		10	1469	1147	1523	1231	99	الله
0		10	1383	1147	1451	1231	85	ذلك
0		10	1275	1147	1362	1231	100	لموسى
0		10	1225	1147	1250	1231	100	في
0		10	1167	1147	1204	1231	96	أم
0		10	1041	1147	1149	1231	100	ولادته
0		10	1009	1147	1017	1231	100	،
0		10	951	1147	988	1231	98	فلم
0		10	855	1147	934	1231	96	يكن
0		10	725	1147	837	1231	99	لامرأة
0		10	639	1147	707	1231	86	عليه
0		10	543	1147	618	1231	100	فضل
0		10	488	1147	528	1231	99	إلا
0		10	424	1147	478	1231	98	لأم
0		10	301	1147	406	1231	94	ولادته
0		10	158	1147	284	1231	98	لتقر(3)
0		11	1429	1240	1519	1319	99	عينها
0		11	1333	1240	1414	1319	96	أيضاً
0		11	1207	1240	1321	1319	97	بتربيته
0		11	1056	1240	1185	1319	96	وتشاهد
0		11	914	1240	1037	1319	90	انتشاءه
0		11	849	1240	895	1319	94	(4)
0		11	809	1240	830	1319	80	في
0		11	658	1240	781	1319	100	حجرها
0		11	636	1240	649	1319	92	،
0		11	547	1240	614	1319	96	«ولا
0		11	442	1240	528	1319	100	تحزن
0		11	408	1240	423	1319	100	»
0		11	383	1240	389	1319	67	.
0		11	278	1240	371	1319	91	ونجاه
0		11	214	1240	260	1319	92	الله
0		11	158	1240	195	1319	88	من
0		12	1569	1328	1602	1409	100	10
0		12	1470	1328	1513	1409	99	غم
0		12	1334	1328	1458	1409	99	التابوت
0		12	1300	1328	1309	1409	92	،
0		12	1179	1328	1275	1409	91	فخرق
0		12	1084	1328	1145	1409	100	ظلة
0		12	945	1328	1069	1409	95	الطبيعة
0		12	864	1328	923	1409	99	(94
0		12	738	1328	831	1409	98	-ب)
0		12	686	1328	720	1409	100	بما
0		12	572	1328	674	1409	100	أعطاه
0		12	510	1328	556	1409	100	الله
0		12	457	1328	491	1409	99	من
0		12	377	1328	439	1409	84	العلم
0		12	275	1328	365	1409	96	الإلهي
0		12	198	1328	260	1409	100	وإن
0		12	158	1328	180	1409	99	لم
0		13	1435	1418	1521	1498	100	يخرج
0		13	1343	1418	1414	1498	100	عنها
0		13	1312	1418	1324	1498	91	،
0		13	1201	1418	1293	1498	100	وفتنه
0		13	1093	1418	1182	1498	92	فتوناً
0		13	1035	1418	1081	1498	100	أي
0		13	899	1418	1013	1498	88	اختبره
0		13	852	1418	880	1498	100	في
0		13	716	1418	830	1498	100	مواطن
0		13	596	1418	686	1498	94	كثيرة
0		13	457	1418	581	1498	100	ليتحقق
0		13	401	1418	433	1498	100	في
0		13	294	1418	371	1498	96	نفسه
0		13	158	1418	272	1498	96	صبره
0		14	1473	1507	1518	1588	97	على
0		14	1414	1507	1451	1588	96	ما
0		14	1306	1507	1398	1588	93	ابتلاه
0		14	1243	1507	1290	1588	98	الله
0		14	1144	1507	1229	1588	84	(5)به
0		14	1109	1507	1121	1588	95	.
0		14	1014	1507	1090	1588	94	فأول
0		14	951	1507	986	1588	98	ما
0		14	862	1507	941	1588	95	ابلاه
0		14	799	1507	846	1588	95	الله
0		14	697	1507	785	1588	94	به(61)
0		14	624	1507	682	1588	88	قتله
0		14	494	1507	612	1588	99	القبطي
0		14	437	1507	468	1588	98	بما
0		14	342	1507	428	1588	94	ألهمه
0		14	279	1507	326	1588	95	الله
0		14	158	1507	265	1588	90	ووفقه
0		15	1496	1597	1528	1677	89	له
0		15	1448	1597	1479	1677	98	في
0		15	1282	1597	1423	1677	93	سره(7)
0		15	1205	1597	1268	1677	98	وإن
0		15	1166	1597	1188	1677	100	لم
0		15	1095	1597	1149	1677	99	يعلم
0		15	984	1597	1078	1677	100	بذلك
0		15	948	1597	956	1677	99	،
0		15	825	1597	928	1677	96	ولكن
0		15	786	1597	808	1677	94	لم
0		15	717	1597	769	1677	84	يجد
0		15	668	1597	692	1677	98	في
0		15	565	1597	647	1677	92	نفسه
0		15	428	1597	548	1677	91	اكترأا
0		15	337	1597	415	1677	95	بقتله
0		15	274	1597	320	1677	100	مع
0		15	158	1597	238	1677	100	كونه
0		16	1479	1686	1521	1766	99	ما
0		16	1389	1686	1466	1766	100	توقف
0		16	1296	1686	1349	1766	86	حتى
0		16	1195	1686	1275	1766	100	يأتيه
0		16	1121	1686	1179	1766	99	أمر
0		16	1041	1686	1102	1766	84	ربه
0		16	932	1686	1025	1766	78	بذلك
0		16	892	1686	908	1766	99	،
0		16	821	1686	877	1766	100	لان
0		16	738	1686	809	1766	95	النبي
0		16	596	1686	713	1766	95	معصوم
0		16	469	1686	581	1766	95	الباطن
0		16	414	1686	451	1766	100	من
0		16	313	1686	390	1766	100	حيث
0		16	266	1686	291	1766	100	لا
0		16	158	1686	244	1766	100	يشعر
0		17	1460	1775	1532	1854	100	 حت
0		17	1345	1775	1428	1854	98	ينبا
0		17	1288	1775	1331	1854	91	أي
0		17	1198	1775	1263	1854	100	يخبر
0		17	1087	1775	1177	1854	89	بذلك
0		17	1065	1775	1073	1854	100	.
0		17	954	1775	1043	1854	95	ولهذا
0		17	864	1775	937	1854	95	أراه
0		17	753	1775	850	1854	98	الخضر
0		17	678	1775	732	1854	93	قتل
0		17	559	1775	657	1854	96	الغلام
0		17	427	1775	538	1854	95	فأنكر
0		17	355	1775	413	1854	88	(8)
0		17	262	1775	326	1854	100	عليه
0		17	158	1775	244	1854	98	قتـله
0		18	1480	1863	1534	1942	98	 ولم
0		18	1355	1863	1467	1942	85	يتذكر
0		18	1270	1863	1333	1942	99	قتله
0		18	1143	1863	1254	1942	100	القبطي
0		18	1048	1863	1117	1942	99	فقال
0		18	997	1863	1026	1942	98	له
0		18	819	1863	981	1942	88	الخضرهما
0		18	720	1863	799	1942	94	فعلته
0		18	654	1863	695	1942	100	عن
0		18	540	1863	638	1942	99	أمري
0		18	502	1863	518	1942	92	»
0		18	402	1863	488	1942	95	ينبهه
0		18	339	1863	384	1942	99	(1)
0		18	285	1863	321	1942	100	على
0		18	158	1863	269	1942	98	مرتبته
0		19	1461	1951	1524	2031	98	قبل
0		19	1398	1951	1444	2031	99	أن
0		19	1314	1951	1377	2031	98	ينبا
0		19	1251	1951	1297	2031	94	أنه
0		19	1174	1951	1226	2031	98	كان
0		19	1037	1951	1153	2031	100	معصوم
0		19	901	1951	1024	2031	98	الحركة
0		19	855	1951	880	2031	93	في
0		19	767	1951	830	2031	100	نفس
0		19	655	1951	743	2031	92	الأمر
0		19	571	1951	634	2031	93	وإن
0		19	532	1951	554	2031	100	لم
0		19	431	1951	519	2031	78	بيشعر
0		19	316	1951	403	2031	100	بذلك
0		19	281	1951	302	2031	100	.
0		19	158	1951	256	2031	96	وأراه
0		20	1436	2040	1529	2124	98	أيضاً
0		20	1343	2040	1418	2124	92	خرق
0		20	1204	2040	1325	2124	91	السفينة
0		20	1136	2040	1188	2124	93	التي
0		20	981	2040	1104	2124	95	ظاهرها
0		20	885	2040	960	2124	90	هلاك
0		20	737	2040	863	2124	94	وباطنها
0		20	659	2040	721	2124	100	نجاة
0		20	604	2040	641	2124	98	من
0		20	551	2040	585	2124	99	يد
0		20	406	2040	532	2124	96	الغاصب
0		20	378	2040	384	2124	93	.
0		20	297	2040	362	2124	100	جعل
0		20	245	2040	273	2124	68	له
0		20	158	2040	226	2124	96	ذلك
