stripe	column	line	left	top	right	bottom	confidence	text
0		1	957	238	1024	337	100	-
0		1	1021	238	984	337	99	7
0		2	1631	444	1680	532	88	أي
0		2	1494	444	1608	532	94	عادتك
0		2	1462	444	1471	532	92	.
0		2	1318	444	1441	532	97	ومعقول
0		2	1201	444	1295	532	99	العادة
0		2	1142	444	1185	532	100	أن
0		2	1047	444	1122	532	90	يعود
0		2	953	444	1028	532	96	الأمر
0		2	849	444	933	532	94	بعينه
0		2	793	444	833	532	96	إلى
0		2	693	444	764	532	99	حاله
0		2	663	444	672	532	92	:
0		2	562	444	646	532	100	وهذا
0		2	487	444	546	532	100	ليس
0		2	408	444	451	532	100	ثم
0		2	311	444	392	532	99	فإن
0		2	249	444	269	532	71	4
0		3	1584	541	1680	617	100	العادة
0		3	1455	541	1565	617	99	تكرار
0		3	1417	541	1429	617	100	.
0		3	1321	541	1402	617	100	لكن
0		3	1204	541	1303	617	84	العادة
0		3	1139	541	1185	617	94	(1)
0		3	1016	541	1118	617	97	حقيقة
0		3	876	541	988	617	96	معقولة
0		3	842	541	858	617	100	،؛
0		3	688	541	824	617	97	والتشابه
0		3	641	541	669	617	96	في
0		3	517	541	629	617	98	الصور
0		3	363	541	484	617	99	موجود
0		3	323	541	345	617	94	:
0		4	1584	626	1674	708	96	فنحن
0		4	1509	626	1563	708	88	نعلم
0		4	1451	626	1494	708	98	أن
0		4	1349	626	1433	708	100	زيدا
0		4	1271	626	1322	708	98	عين
0		4	1172	626	1247	708	95	عمرو
0		4	1121	626	1148	708	98	في
0		4	955	626	1103	708	96	الإنسانية
0		4	877	626	937	708	99	وما
0		4	769	626	856	708	95	عادت
0		4	577	626	748	708	95	مالإنسانية
0		4	543	626	556	708	100	،
0		4	489	626	525	708	94	إذ
0		4	447	626	477	708	100	لو
0		4	318	626	429	708	100	عادت
0		5	1550	717	1676	802	99	تكثرت
0		5	1457	717	1528	802	86	وهي
0		5	1330	717	1426	802	99	حقيقة
0		5	1190	717	1301	802	100	واحدة
0		5	1031	717	1162	802	86	والواحد
0		5	984	717	1013	802	100	لا
0		5	864	717	968	802	100	يتكثر
0		5	815	717	844	802	100	في
0		5	714	717	797	802	87	نفسه
0		5	682	717	692	802	98	.
0		5	587	717	666	802	99	ونعلم
0		5	527	717	574	802	97	أن
0		5	415	717	495	802	93	زيداً
0		5	317	717	403	802	100	ليس
0		6	1556	811	1670	897	93	عـين
0		6	1457	811	1532	897	100	عمرو
0		6	1414	811	1436	897	100	في
0		6	1235	811	1396	897	97	الشخصية
0		6	1202	811	1217	897	99	:
0		6	1068	811	1183	897	92	فشخص
0		6	986	811	1038	897	100	(2)
0		6	906	811	964	897	100	زيد
0		6	822	811	884	897	100	ليس
0		6	692	811	788	897	93	شخص
0		6	615	811	662	897	100	(2)
0		6	513	811	594	897	98	عمرو
0		6	449	811	492	897	100	مع
0		6	319	811	430	897	100	تحقيق
0		7	1612	906	1674	980	99	(33
0		7	1563	906	1586	980	100	-
0		7	1475	906	1531	980	99	ب)
0		7	1358	906	1455	980	100	وجود
0		7	1185	906	1346	980	95	الشخصية
0		7	1138	906	1168	980	95	بما
0		7	1074	906	1118	980	74	هي
0		7	916	906	1048	980	100	شخصية
0		7	875	906	899	980	100	في
0		7	758	906	866	980	100	الاثنين
0		7	720	906	735	980	100	.
0		7	609	906	700	980	100	فنقول
0		7	556	906	583	980	100	في
0		7	459	906	533	980	94	الحس
0		7	319	906	427	980	100	عادت
0		8	1610	989	1676	1069	100	لهذا
0		8	1506	989	1598	1069	100	الشبه
0		8	1474	989	1483	1069	100	،
0		8	1353	989	1454	1069	99	ونقول
0		8	1303	989	1327	1069	100	في
0		8	1176	989	1280	1069	90	الحكم
0		8	1030	989	1160	1069	92	الصحيح
0		8	992	989	1014	1069	100	لم
0		8	912	989	976	1069	100	تعد
0		8	878	989	890	1069	100	.
0		8	785	989	858	1069	97	فمـا
0		8	715	989	756	1069	100	ثم
0		8	620	989	691	1069	97	عادة
0		8	522	989	604	1069	99	بوجه
0		8	434	989	503	1069	100	وثم
0		8	319	989	405	1069	91	عادة
0		9	1594	1078	1676	1157	92	بوجه
0		9	1563	1078	1573	1157	100	،
0		9	1515	1078	1542	1157	88	كما
0		9	1461	1078	1502	1157	86	أن
0		9	1392	1078	1430	1157	100	ثم
0		9	1265	1078	1364	1157	100	جزاء
0		9	1155	1078	1234	1157	82	بوجه
0		9	1076	1078	1135	1157	96	وما
0		9	1035	1078	1063	1157	100	ثم
0		9	932	1078	1012	1157	93	جزاء
0		9	836	1078	915	1157	96	بوجه
0		9	720	1078	816	1157	99	فان
0		9	589	1078	686	1157	96	الجزاء
0		9	487	1078	576	1157	96	أيضاً
0		9	398	1078	470	1157	98	حال
0		9	319	1078	360	1157	97	في
0		10	1563	1166	1676	1247	95	المكن
0		10	1505	1166	1543	1247	100	من
0		10	1378	1166	1488	1247	95	أحوال
0		10	1230	1166	1351	1247	99	المكن
0		10	1196	1166	1207	1247	99	.
0		10	1084	1166	1176	1247	100	وهذه
0		10	1018	1166	1070	1247	100	(3)
0		10	909	1166	1004	1247	94	مسألة
0		10	789	1166	892	1247	90	أغفلها
0		10	621	1166	758	1247	99	علمـاء
0		10	541	1166	600	1247	95	هذا
0		10	432	1166	535	1247	100	الشأن
0		10	401	1166	412	1247	100	،
0		10	319	1166	385	1247	100	أي
0		11	1573	1256	1676	1341	92	أغفلوا
0		11	1412	1256	1556	1341	97	إيضاحها
0		11	1357	1256	1396	1341	100	على
0		11	1299	1256	1331	1341	98	ما
0		11	1194	1256	1285	1341	100	ينبغي
0		11	1145	1256	1172	1341	100	لا
0		11	1060	1256	1126	1341	93	أنهم
0		11	995	1256	1041	1341	93	(4)
0		11	845	1256	963	1341	99	جهلوها
0		11	751	1256	822	1341	90	فإنها
0		11	699	1256	731	1341	99	من
0		11	630	1256	679	1341	100	سر
0		11	503	1256	611	1341	88	القدر
0		11	311	1256	474	1341	99	المتحكم
0		12	1643	1350	1672	1425	100	في
0		12	1507	1350	1628	1425	95	الخلاثٔق
0		12	1455	1350	1477	1425	99	.
0		13	1523	1470	1617	1559	100	 واعلم
0		13	1460	1470	1506	1559	99	أنه
0		13	1415	1470	1441	1559	86	كما
0		13	1333	1470	1402	1559	99	يقال
0		13	1278	1470	1307	1559	92	في
0		13	1128	1470	1252	1559	94	الطبيب
0		13	1053	1470	1105	1559	75	إنه
0		13	936	1470	1024	1559	97	خادم
0		13	793	1470	920	1559	95	الطبيعة
0		13	659	1470	757	1559	100	كذلك
0		13	506	1470	640	1559	100	يقـال
0		13	457	1470	479	1559	100	في
0		13	317	1470	438	1559	100	الرسل
0		14	1550	1568	1672	1658	99	والورثة
0		14	1469	1568	1533	1658	94	إنهم
0		14	1344	1568	1448	1658	99	خادمو
0		14	1242	1568	1323	1658	99	الأمر
0		14	1120	1568	1218	1658	93	الإلهي
0		14	1071	1568	1095	1658	100	في
0		14	947	1568	1050	1658	93	العموم
0		14	912	1568	926	1658	99	،
0		14	838	1568	891	1658	93	وهم
0		14	793	1568	821	1658	100	في
0		14	709	1568	772	1658	100	نفس
0		14	604	1568	685	1658	99	الأمر
0		14	471	1568	579	1658	92	خادمو
0		14	317	1568	447	1658	100	أحوال
0		15	1521	1669	1680	1758	99	الممكنات
0		15	1480	1669	1496	1758	99	.
0		15	1283	1669	1467	1758	96	وخدمتهم
0		15	1232	1669	1263	1758	97	من
0		15	1150	1669	1210	1758	93	جملة
0		15	993	1669	1133	1758	93	أحوالهم
0		15	921	1669	975	1758	98	التي
0		15	866	1669	899	1758	85	هم
0		15	768	1669	848	1758	100	عليها
0		15	726	1669	748	1758	100	في
0		15	635	1669	698	1758	100	حال
0		15	520	1669	609	1758	84	ثبوت
0		15	364	1669	485	1758	100	أعيانهم
0		15	323	1669	342	1758	98	.
0		16	1584	1767	1678	1854	92	فانظر
0		16	1529	1767	1560	1854	99	ما
0		16	1404	1767	1515	1854	100	أعجب
0		16	1305	1767	1367	1854	100	هذا
0		16	1273	1767	1291	1854	95	!
0		16	1214	1767	1257	1854	94	إلا
0		16	1157	1767	1197	1854	96	أن
0		16	1034	1767	1140	1854	91	الخادم
0		16	884	1767	1009	1854	93	المطلوب
0		16	801	1767	855	1854	95	هنا
0		16	727	1767	776	1854	98	إنما
0		16	674	1767	711	1854	100	هو
0		16	559	1767	654	1854	100	واقف
0		16	460	1767	517	1854	100	عند
0		16	318	1767	438	1854	94	مرسوم
0		17	1554	1865	1674	1957	92	مخدومه
0		17	1482	1865	1535	1957	98	إما
0		17	1383	1865	1467	1957	94	بالحال
0		17	1325	1865	1359	1957	99	أو
0		17	1209	1865	1307	1957	100	بالقول
