stripe	column	line	left	top	right	bottom	confidence	text
0		2	1469	151	1554	248	100	سؤال
0		2	1363	151	1444	248	88	سواء
0		2	1301	151	1346	248	98	(1)
0		2	1205	151	1283	248	96	كانت
0		2	1047	151	1181	248	99	الأعطية
0		2	876	151	1020	248	98	ذاتيـة
0		2	822	151	860	248	99	أو
0		2	678	151	805	248	99	أسمائية
0		2	640	151	657	248	100	.
0		2	500	151	616	248	93	فالمعين
0		2	428	151	479	248	100	كمن
0		2	335	151	408	248	96	يقول
0		2	287	151	308	248	98	يا
0		2	212	151	273	248	96	رب
0		3	1455	257	1558	340	94	أعطني
0		3	1365	257	1424	340	100	كذا
0		3	1246	257	1349	340	93	فيعين
0		3	1153	257	1229	340	94	أمراً
0		3	1105	257	1143	340	86	ما
0		3	1068	257	1099	340	100	لا
0		3	969	257	1051	340	97	يغطر
0		3	920	257	949	340	98	له
0		3	808	257	903	340	94	سواه
0		3	743	257	767	340	97	9
0		3	698	257	725	340	100	-
0		3	651	257	677	340	100	1
0		3	527	257	609	340	100	وغير
0		3	397	257	497	340	99	المعين
0		3	321	257	376	340	100	كمن
0		3	212	257	294	340	100	يقول
0		4	1450	349	1555	438	98	أعطني
0		4	1397	349	1429	438	100	ما
0		4	1327	349	1380	438	88	تعلم
0		4	1263	349	1310	438	99	فيه
0		4	1117	349	1242	438	90	مصلحت
0		4	1070	349	1094	438	99	-
0		4	1015	349	1047	438	94	من
0		4	945	349	991	438	97	غير
0		4	842	349	925	438	94	تعيين
0		4	799	349	822	438	100	-
0		4	706	349	781	438	90	لكل
0		4	539	349	674	438	100	جـزء
0		4	478	349	510	438	100	من
0		4	393	349	457	438	100	ذاتي
0		4	338	349	370	438	96	من
0		4	212	349	314	438	99	لطيف
0		5	1435	451	1555	535	94	وكثيف
0		5	1386	451	1401	535	100	.
0		5	1212	451	1371	535	95	والسائلون
0		5	1067	451	1191	535	99	صنفان
0		5	950	451	1028	535	99	صنف
0		5	850	451	920	535	100	بعثه
0		5	790	451	829	535	82	على
0		5	661	451	769	535	95	السؤال
0		5	459	451	637	535	99	الاستعجال
0		5	293	451	426	535	100	الطبيعي
0		5	212	451	272	535	100	فإن
0		6	1435	544	1558	633	96	الإنسان
0		6	1343	544	1409	633	99	خلق
0		6	1210	544	1315	633	99	عجولاً
0		6	1178	544	1193	633	100	.
0		6	1031	544	1161	633	99	والصنف
0		6	893	544	989	633	97	الآخر
0		6	805	544	876	633	94	بعثه
0		6	746	544	784	633	95	على
0		6	609	544	729	633	96	السؤال
0		6	517	544	570	633	99	لما
0		6	461	544	500	633	99	علم
0		6	399	544	448	633	98	أن
0		6	328	544	370	633	100	ثم
0		6	212	544	314	633	86	أمورا
0		7	1496	644	1550	730	100	عند
0		7	1434	644	1476	730	96	الله
0		7	1380	644	1417	730	98	قد
0		7	1294	644	1355	730	100	سبق
0		7	1208	644	1270	730	98	العلم
0		7	1119	644	1195	730	93	بأنها
0		7	1082	644	1113	730	100	لا
0		7	972	644	1054	730	83	تنـال
0		7	904	644	949	730	98	إلا
0		7	835	644	890	730	90	بعد
0		7	705	644	818	730	95	السؤال
0		7	610	644	675	730	97	(2)
0		7	455	644	568	730	98	فيقول
0		7	332	644	404	730	100	فلعل
0		7	260	644	308	730	98	(3)
0		7	212	644	243	730	96	ما
0		8	1471	739	1554	824	98	نسأله
0		8	1408	739	1454	824	100	فيه
0		8	1341	739	1391	824	99	(4)
0		8	1203	739	1324	824	97	سبحانه
0		8	1080	739	1187	824	99	يكون
0		8	1027	739	1060	824	80	من
0		8	943	739	1000	824	84	هذا
0		8	816	739	930	824	82	القبيل
0		8	656	739	773	824	94	فسؤاله
0		8	516	739	643	824	100	احتياط
0		8	459	739	492	824	100	لما
0		8	399	739	449	824	83	(5)
0		8	336	739	379	824	100	مو
0		8	212	739	323	824	92	الأمر
0		9	1487	843	1552	926	99	عليه
0		9	1434	843	1468	926	100	من
0		9	1279	843	1416	926	96	الإمكان
0		9	1174	843	1239	926	100	وهو
0		9	1131	843	1156	926	100	لا
0		9	1057	843	1109	926	99	يعلم
0		9	1007	843	1041	926	93	ما
0		9	964	843	985	926	98	في
0		9	899	843	939	926	89	علم
0		9	837	843	884	926	97	الله
0		9	769	843	818	926	99	ولا
0		9	714	843	750	926	98	ما
0		9	599	843	701	926	92	يعطيه
0		9	417	843	574	926	89	استعداده
0		9	373	843	398	926	100	في
0		9	237	843	358	926	100	القبول
0		10	1496	935	1558	1024	98	لأنه
0		10	1444	935	1480	1024	98	من
0		10	1339	935	1428	1024	100	أغمض
0		10	1153	935	1310	1024	93	المعلومات
0		10	1017	935	1131	1024	98	الوقوف
0		10	961	935	985	1024	98	في
0		10	902	935	933	1024	100	كل
0		10	728	935	880	1024	91	زمـان
0		10	639	935	701	1024	100	فرد
0		10	571	935	611	1024	100	على
0		10	413	935	549	1024	97	استعداد
0		10	277	935	401	1024	98	الشخص
0		10	212	935	243	1024	100	في
0		11	1486	1033	1554	1116	99	ذلك
0		11	1359	1033	1467	1116	100	الزمان
0		11	1323	1033	1336	1116	100	.
0		11	1223	1033	1306	1116	99	ولولا
0		11	1170	1033	1202	1116	100	ما
0		11	1053	1033	1160	1116	100	أعطاه
0		11	873	1033	1037	1116	91	الاستعداد
0		11	737	1033	854	1116	100	السؤال
0		11	671	1033	707	1116	100	ما
0		11	590	1033	655	1116	98	سأل
0		11	551	1033	563	1116	100	.
0		11	456	1033	531	1116	95	فغاية
0		11	374	1033	444	1116	97	أهل
