stripe	column	line	left	top	right	bottom	confidence	text
0		1	1555	435	1693	486	92	وخفض«
0		1	1486	435	1531	486	76	ق4
0		1	1404	435	1467	486	99	النون
0		1	1302	435	1382	486	100	مشعر
0		1	1213	435	1279	486	88	بتنزل
0		1	1092	435	1186	486	95	الوجود
0		1	1006	435	1075	486	91	العام
0		1	885	435	987	486	100	الرحماني
0		1	828	435	860	486	99	الى
0		1	742	435	811	486	94	 محلن
0		1	640	435	717	486	100	كموم
0		1	444	435	617	486	99	التحصيص
0		2	1520	495	1690	573	93	والتخصيص
0		2	1363	495	1483	573	93	الرحيمي
0		2	1322	495	1341	573	95	.
0		2	1236	495	1289	573	82	ق4»
0		2	1193	495	1221	573	100	ذ
0		2	1082	495	1159	573	99	فافهم
0		2	1051	495	1067	573	100	!
0		2	993	495	1036	573	90	ان
0		2	885	495	959	573	98	كنت
0		2	804	495	851	573	100	من
0		2	706	495	774	573	95	أهله
0		2	675	495	691	573	100	؛
0		2	555	495	654	573	87	واشرب
0		2	444	495	509	573	100	هنيئا
0		3	1660	582	1689	665	100	ما
0		3	1552	582	1639	665	93	ممى
0		3	1476	582	1527	665	100	لك
0		3	1412	582	1451	665	96	من
0		3	1315	582	1383	665	92	وابل
0		3	1213	582	1289	665	92	الفهم
0		3	1098	582	1192	665	99	وطله
0		3	1051	582	1080	665	91	!
0		3	990	582	1012	665	99	.
0		4	1147	700	1183	773	100	-
0		4	1024	700	1114	773	92	الرحيم
0		5	1508	782	1617	845	78	(82)
0		5	1414	782	1470	845	93	اعل
0		5	1352	782	1391	845	84	ان
0		5	1221	782	1332	845	97	الحضرة
0		5	1057	782	1203	845	92	الريحيمية
0		5	959	782	1015	845	96	التى
0		5	893	782	931	845	100	بها
0		5	813	782	869	845	100	تمت
0		5	775	782	787	845	100	«
0		5	652	782	767	845	95	البسملة
0		5	623	782	638	845	100	»
0		5	584	782	602	845	99	،
0		5	444	782	561	845	94	وبملمها
0		6	1641	854	1690	917	86	تر
0		6	1524	854	1603	917	87	كتاب
0		6	1382	854	1496	917	100	الوجود
0		6	1224	854	1341	917	94	المنطوي
0		6	1137	854	1194	917	99	على
0		6	1030	854	1110	917	99	سوره
0		6	925	854	1005	917	98	وآياته
0		6	811	854	904	917	93	وكلماته
0		6	675	854	789	917	94	وحروفه
0		6	564	854	657	917	96	جميعا
0		6	444	854	521	917	97	لهـا
0		7	1576	926	1689	993	98	سكونان
0		7	1540	926	1556	993	99	:
0		7	1425	926	1518	993	91	سكوين
0		7	1305	926	1407	993	99	باعتبار
0		7	1194	926	1283	993	100	فوت
0		7	1061	926	1172	993	99	الحقيقة
0		7	946	926	1045	993	94	الذاتية
0		7	800	926	930	993	98	الرحيمية
0		7	752	926	780	993	87	في
0		7	629	926	730	993	97	مظاهر
0		7	485	926	606	993	96	الأعيان
0		7	444	926	463	993	97	،
0		8	1649	1002	1691	1062	74	مع
0		8	1567	1002	1619	1062	91	ظهو
0		8	1506	1002	1553	1062	91	رها
0		8	1434	1002	1487	1062	98	فيها
0		8	1398	1002	1415	1062	95	؛
0		8	1326	1002	1377	1062	100	فان
0		8	1238	1002	1301	1062	86	الحق
0		8	1195	1002	1217	1062	98	-
0		8	1095	1002	1164	1062	96	تعالى
0		8	1059	1002	1070	1062	93	!
0		8	1013	1002	1040	1062	100	-
0		8	940	1002	985	1062	98	من
0		8	831	1002	910	1062	71	حيث
0		8	717	1002	794	1062	100	كوه
0		8	587	1002	698	1062	94	موصوفا
0		8	444	1002	573	1062	100	ًبالودة
0		9	1563	1071	1689	1134	94	والتجريد
0		9	1387	1071	1531	1134	95	والألوهية
0		9	1286	1071	1336	1134	94	غير
0		9	1135	1071	1257	1134	100	مدرك
0		9	1070	1071	1106	1134	90	في
0		9	926	1071	1041	1134	99	مظاهره
0		9	804	1071	901	1134	99	حقيقة
0		9	678	1071	768	1134	91	وعينا
0		9	599	1071	635	1134	100	بل
0		9	444	1071	570	1134	97	المدرك
0		10	1641	1143	1687	1206	98	منه
0		10	1604	1143	1628	1206	100	-
0		10	1507	1143	1579	1206	99	تعالى
0		10	1471	1143	1486	1206	83	!
0		10	1431	1143	1452	1206	100	-
0		10	1376	1143	1403	1206	98	في
0		10	1252	1143	1354	1206	99	أعيانها
0		10	1104	1143	1237	1206	93	الوجودية
