page	stripe	column	line	left	top	right	bottom
0		1	1496	101	1829	201
0		2	449	323	3217	479
0		3	1312	515	2881	661
0		4	449	699	1871	861
0		5	451	889	2883	1053
0		6	453	1073	2883	1230
0		7	452	1240	2886	1417
0		8	328	1505	2891	1678
0		9	328	1688	3033	1859
0		10	328	1869	3030	2040
0		11	328	2050	3036	2214
0		12	328	2224	3036	2398
0		13	1187	2408	3038	2581
0		14	606	2663	2747	2848
0		15	606	2858	2750	3025
0		16	607	3035	2749	3202
0		17	609	3212	2750	3392
0		18	328	3468	2896	3649
0		19	328	3659	3217	3826
0		20	328	3836	3040	3999
