page	stripe	column	line	left	top	right	bottom
0		1	1695	99	2079	198
0		2	505	412	3211	590
0		3	502	600	3211	758
0		4	496	770	3211	946
0		5	498	970	3211	1129
0		6	499	1139	3211	1305
0		7	500	1323	3211	1480
0		8	499	1490	3211	1668
0		9	496	1678	3211	1848
0		10	499	1858	3211	2029
0		11	476	2043	3211	2209
0		12	493	2219	3211	2387
0		13	490	2397	3211	2568
0		14	491	2578	3211	2745
0		15	492	2755	3211	2926
0		16	495	2936	3211	3111
0		17	335	3125	3211	3284
0		18	485	3294	3211	3463
0		19	335	3473	3211	3681
