page	stripe	column	line	left	top	right	bottom
0		1	1721	100	2095	193
0		2	320	409	3230	580
0		3	521	590	3230	760
0		4	523	770	3230	938
0		5	522	948	3230	1121
0		6	522	1135	3230	1294
0		7	527	1314	3230	1478
0		8	522	1488	3230	1651
0		9	528	1661	3230	1828
0		10	522	1838	3230	2003
0		11	521	2013	3230	2184
0		12	523	2194	3230	2361
0		13	517	2377	3230	2541
0		14	320	2551	3230	2719
0		15	521	2733	3230	2896
0		16	518	2906	3230	3072
0		17	512	3082	3230	3254
0		18	320	3264	3230	3435
0		19	510	3447	3230	3638
