page	stripe	column	line	left	top	right	bottom
0		1	1463	100	1849	193
0		2	318	449	3044	602
0		3	318	612	3043	790
0		4	318	808	3040	971
0		5	319	981	3044	1151
0		6	318	1167	3039	1330
0		7	318	1340	3038	1505
0		8	318	1517	3035	1689
0		9	318	1699	3039	1865
0		10	318	1883	3038	2046
0		11	318	2056	3039	2224
0		12	318	2242	3040	2407
0		13	318	2417	3041	2585
0		14	318	2603	3040	2766
0		15	318	2776	3040	2931
0		16	318	2959	3037	3127
0		17	318	3137	3040	3303
0		18	318	3319	3045	3484
0		19	318	3494	3231	3643
0		20	318	3653	3038	3846
