page	stripe	column	line	left	top	right	bottom
0		1	1703	100	2089	195
0		2	517	433	3223	590
0		3	513	620	3223	772
0		4	525	790	3223	955
0		5	518	965	3223	1148
0		6	516	1158	3223	1322
0		7	514	1332	3223	1501
0		8	514	1511	3223	1675
0		9	512	1685	3223	1865
0		10	513	1875	3223	2043
0		11	519	2053	3223	2226
0		12	523	2236	3223	2395
0		13	320	2405	3223	2582
0		14	519	2592	3223	2767
0		15	514	2777	3223	2948
0		16	510	2958	3223	3128
0		17	508	3142	3223	3301
0		18	506	3311	3223	3480
0		19	508	3490	3223	3646
0		20	510	3656	3223	3811
