page	stripe	column	line	left	top	right	bottom
0		1	1456	100	1844	198
0		2	310	424	3237	612
0		3	310	622	3020	793
0		4	310	803	3030	978
0		5	310	988	3029	1169
0		6	310	1179	3032	1357
0		7	310	1367	3029	1548
0		8	310	1558	3036	1732
0		9	310	1742	3028	1923
0		10	310	1933	3031	2110
0		11	310	2120	3028	2267
0		12	310	2299	3037	2457
0		13	310	2467	3031	2634
0		14	310	2646	3032	2817
0		15	310	2827	3031	2989
0		16	310	3023	3036	3174
0		17	310	3184	3033	3349
0		18	310	3369	3237	3536
0		19	1490	3546	3036	3737
