page	stripe	column	line	left	top	right	bottom
0		1	1518	99	1908	202
0		2	351	430	3208	588
0		3	342	598	3071	774
0		4	342	784	3072	942
0		5	342	952	3069	1128
0		6	342	1138	3067	1308
0		7	342	1318	3072	1484
0		8	342	1494	3068	1668
0		9	342	1678	3075	1842
0		10	342	1852	3068	2022
0		11	342	2032	3066	2203
0		12	342	2213	3069	2375
0		13	342	2385	3069	2565
0		14	342	2575	3064	2737
0		15	342	2747	3067	2924
0		16	342	2934	3055	3094
0		17	342	3104	3066	3275
0		18	342	3285	3062	3454
0		19	342	3464	3067	3706
