page	stripe	column	line	left	top	right	bottom
0		1	1447	100	1835	206
0		2	324	442	3222	612
0		3	324	624	3024	787
0		4	324	797	3020	973
0		5	324	983	3022	1144
0		6	324	1154	3020	1320
0		7	324	1330	3024	1507
0		8	324	1517	3027	1678
0		9	324	1688	3029	1867
0		10	324	1877	3028	2038
0		11	324	2048	3029	2220
0		12	324	2232	3029	2396
0		13	324	2406	3222	2576
0		14	324	2586	3034	2756
0		15	328	2766	3040	2931
0		16	330	2941	3036	3110
0		17	324	3120	3030	3293
0		18	330	3307	3037	3470
0		19	324	3480	3041	3655
