page	stripe	column	line	left	top	right	bottom
0		1	1681	99	2077	205
0		2	529	413	3229	598
0		3	525	608	3229	771
0		4	536	781	3229	956
0		5	527	966	3229	1129
0		6	523	1139	3229	1311
0		7	528	1321	3229	1485
0		8	522	1495	3229	1670
0		9	318	1680	3229	1853
0		10	526	1863	3229	2028
0		11	528	2038	3229	2204
0		12	519	2214	3229	2385
0		13	520	2395	3229	2564
0		14	520	2574	3229	2741
0		15	519	2751	3229	2925
0		16	522	2935	3229	3094
0		17	518	3104	3229	3278
0		18	521	3288	3229	3462
0		19	527	3472	3229	3654
