page	stripe	column	line	left	top	right	bottom
0		1	1728	97	2063	201
0		2	523	421	3100	584
0		3	522	594	3242	760
0		4	519	782	3243	949
0		5	519	959	3243	1128
0		6	520	1142	3242	1290
0		7	518	1302	3243	1479
0		8	515	1489	3243	1661
0		9	515	1671	3243	1839
0		10	518	1849	3240	2009
0		11	516	2029	3243	2195
0		12	523	2205	3243	2365
0		13	303	2393	3243	2551
0		14	513	2561	3241	2729
0		15	507	2739	3243	2905
0		16	509	2915	3243	3070
0		17	504	3080	3243	3252
0		18	505	3262	3239	3431
0		19	1405	3447	3243	3619
