page	stripe	column	line	left	top	right	bottom
0		1	1640	99	1974	209
0		2	442	313	3150	496
0		3	443	510	3150	694
0		4	443	704	3150	893
0		5	441	913	3150	1089
0		6	399	1111	3150	1301
0		7	424	1311	3150	1481
0		8	443	1491	3150	1673
0		9	441	1701	3150	1879
0		10	445	1915	3150	2079
0		11	439	2121	3150	2307
0		12	439	2317	3150	2498
0		13	439	2516	3150	2702
0		14	439	2728	3150	2915
0		15	435	2925	3150	3114
0		16	433	3146	3150	3331
0		17	429	3341	3150	3522
0		18	432	3550	3150	3725
0		19	425	3735	3150	3904
