page	stripe	column	line	left	top	right	bottom
0		1	1678	100	2066	196
0		2	502	432	3215	605
0		3	498	615	3215	785
0		4	508	795	3215	966
0		5	499	976	3215	1147
0		6	501	1157	3215	1347
0		7	497	1357	3215	1506
0		8	497	1516	3215	1689
0		9	496	1699	3215	1864
0		10	502	1874	3215	2050
0		11	498	2060	3215	2231
0		12	500	2243	3215	2400
0		13	497	2410	3215	2581
0		14	497	2591	3215	2762
0		15	497	2772	3215	2944
0		16	490	2954	3212	3121
0		17	484	3131	3214	3303
0		18	484	3313	3213	3482
0		19	482	3492	3214	3659
0		20	332	3669	3207	3834
