page	stripe	column	line	left	top	right	bottom
0		1	1696	99	2070	202
0		2	528	412	3229	587
0		3	526	597	3229	774
0		4	528	786	3229	947
0		5	536	957	3229	1132
0		6	521	1144	3229	1303
0		7	530	1313	3229	1484
0		8	522	1494	3229	1656
0		9	533	1666	3229	1847
0		10	519	1857	3221	2020
0		11	318	2030	3229	2203
0		12	528	2213	3229	2374
0		13	525	2384	3229	2561
0		14	521	2571	3229	2738
0		15	522	2748	3229	2912
0		16	524	2932	3229	3090
0		17	522	3100	3229	3268
0		18	527	3278	3229	3446
0		19	522	3456	3229	3623
0		20	318	3633	3229	3822
