page	stripe	column	line	left	top	right	bottom
0		1	1458	101	1848	210
0		2	311	424	3228	594
0		3	311	604	3228	774
0		4	311	784	3028	943
0		5	311	953	3026	1122
0		6	311	1132	3228	1309
0		7	311	1319	3028	1481
0		8	311	1491	3008	1649
0		9	311	1659	3038	1818
0		10	311	1828	3038	1997
0		11	311	2007	3032	2177
0		12	311	2187	3038	2355
0		13	311	2365	3034	2529
0		14	311	2539	3040	2706
0		15	311	2716	3042	2884
0		16	311	2894	3036	3065
0		17	318	3075	3044	3232
0		18	311	3242	3042	3397
0		19	311	3407	3039	3579
0		20	311	3589	3044	3777
