page	stripe	column	line	left	top	right	bottom
0		1	1521	101	1907	198
0		2	338	414	3069	577
0		3	331	587	3070	742
0		4	331	752	3063	902
0		5	334	912	3066	1064
0		6	329	1074	3061	1227
0		7	2806	1245	3058	1372
0		8	844	1554	3226	1743
0		9	330	1953	3226	2129
0		10	322	2139	3052	2313
0		11	322	2323	3050	2491
0		12	322	2505	3048	2663
0		13	322	2673	3052	2847
0		14	322	2857	3047	3016
0		15	322	3026	3048	3186
0		16	322	3196	3044	3337
0		17	322	3347	3049	3498
0		18	322	3508	3042	3662
0		19	322	3672	3037	3827
0		20	322	3837	3042	3983
0		21	322	3993	3039	4149
