page	stripe	column	line	left	top	right	bottom
0		1	1655	100	2043	198
0		2	493	422	3200	584
0		3	492	594	3200	768
0		4	490	778	3200	946
0		5	488	956	3200	1124
0		6	489	1134	3200	1296
0		7	1125	1306	3200	1469
0		8	347	1685	2728	1871
0		9	493	2001	3066	2180
0		10	481	2198	3200	2359
0		11	486	2369	3200	2535
0		12	488	2545	3200	2714
0		13	485	2724	3200	2901
0		14	473	2911	3200	3077
0		15	478	3087	3200	3247
0		16	476	3257	3199	3418
0		17	468	3432	3199	3612
0		18	469	3622	3196	3793
0		19	469	3805	3191	3963
