page	stripe	column	line	left	top	right	bottom
0		1	1504	99	1889	200
0		2	321	412	3042	577
0		3	317	589	3039	769
0		4	322	779	3043	936
0		5	317	950	3045	1118
0		6	319	1128	3043	1302
0		7	319	1316	3044	1477
0		8	317	1487	3042	1653
0		9	636	1669	3039	1837
0		10	317	1847	3240	2013
0		11	317	2023	3038	2194
0		12	317	2204	3038	2365
0		13	317	2375	3036	2552
0		14	317	2564	3035	2723
0		15	317	2733	3036	2902
0		16	317	2912	2998	3087
0		17	317	3097	3022	3267
0		18	317	3277	3039	3439
0		19	317	3449	3240	3620
0		20	317	3630	3036	3790
0		21	317	3800	3240	3949
