page	stripe	column	line	left	top	right	bottom	confidence	letters
0		1	1801	99	1852	201	54	-
0		1	1740	99	1801	201	100	 
0		1	1669	99	1740	201	100	ه
0		1	1638	99	1669	201	100	1
0		1	1622	99	1639	201	98	8
0		1	1480	99	1622	201	100	 
0		2	2867	410	2893	582	99	ق
0		2	2835	410	2867	582	99	ا
0		2	2789	410	2834	582	99	ل
0		2	2743	410	2788	582	99	 
0		2	2710	410	2742	582	99	ت
0		2	2671	410	2710	582	83	ع
0		2	2652	410	2671	582	100	ا
0		2	2626	410	2651	582	99	ل
0		2	2593	410	2625	582	100	ى
0		2	2541	410	2593	582	98	 
0		2	2495	410	2541	582	96	«
0		2	2442	410	2495	582	100	و
0		2	2397	410	2443	582	100	ل
0		2	2364	410	2397	582	93	ق
0		2	2325	410	2365	582	100	د
0		2	2287	410	2326	582	99	 
0		2	2274	410	2286	582	100	ا
0		2	2234	410	2273	582	100	ٓ
0		2	2201	410	2235	582	100	ت
0		2	2175	410	2202	582	100	ي
0		2	2136	410	2175	582	100	ن
0		2	2110	410	2136	582	100	ا
0		2	2078	410	2110	582	100	 
0		2	2051	410	2077	582	70	ل
0		2	2019	410	2052	582	62	ق
0		2	2000	410	2019	582	86	م
0		2	1967	410	1999	582	100	ا
0		2	1928	410	1967	582	100	ن
0		2	1895	410	1928	582	85	 
0		2	1855	410	1894	582	100	ا
0		2	1830	410	1856	582	98	ل
0		2	1778	410	1829	582	99	ح
0		2	1712	410	1777	582	100	ك
0		2	1673	410	1713	582	99	ة
0		2	1635	410	1674	582	100	 
0		2	1608	410	1634	582	99	:
0		2	1569	410	1607	582	86	 
0		2	1529	410	1568	582	100	و
0		2	1484	410	1530	582	100	م
0		2	1451	410	1484	582	100	ن
0		2	1413	410	1452	582	100	 
0		2	1387	410	1412	582	100	ي
0		2	1361	410	1386	582	100	و
0		2	1321	410	1360	582	100	ٔ
0		2	1262	410	1321	582	75	ت
0		2	1230	410	1262	582	100	 
0		2	1203	410	1229	582	76	(
0		2	1164	410	1204	582	96	1
0		2	1132	410	1165	582	93	)
0		2	1100	410	1132	582	100	 
0		2	1073	410	1099	582	100	ا
0		2	1034	410	1073	582	97	ل
0		2	988	410	1033	582	100	ح
0		2	929	410	988	582	100	ك
0		2	884	410	930	582	100	م
0		2	858	410	884	582	99	ة
0		2	819	410	858	582	100	 
0		2	786	410	819	582	100	ف
0		2	746	410	786	582	93	ق
0		2	714	410	747	582	100	د
0		2	682	410	714	582	95	 
0		2	669	410	681	582	100	ا
0		2	643	410	668	582	100	ٔ
0		2	610	410	642	582	100	و
0		2	578	410	610	582	100	ت
0		2	545	410	577	582	100	ي
0		2	499	410	545	582	100	 
0		2	446	410	499	582	100	خ
0		2	414	410	447	582	89	ي
0		2	381	410	414	582	100	ر
0		2	349	410	382	582	99	ا
0		3	3108	591	3176	759	100	3
0		3	3014	591	3109	759	96	 
0		3	2980	591	3014	759	94	ك
