page	stripe	column	line	left	top	right	bottom
0		1	1680	99	2056	197
0		2	501	407	3210	589
0		3	338	599	3210	768
0		4	497	778	3210	942
0		5	501	952	3210	1118
0		6	497	1128	3210	1293
0		7	338	1303	3210	1478
0		8	501	1488	3210	1646
0		9	338	1660	3210	1838
0		10	494	1854	3210	2011
0		11	493	2021	3210	2188
0		12	494	2198	3210	2365
0		13	489	2375	3210	2552
0		14	338	2568	3210	2721
0		15	490	2731	3210	2907
0		16	485	2917	3210	3082
0		17	486	3102	3210	3257
0		18	491	3267	3210	3435
0		19	492	3445	3210	3616
