page	stripe	block	line	left	top	right	bottom	confidence	letters
1	l	1	1021	372	1029	450	100	ا
1	l	1	1008	372	1022	450	100	ٔ
1	l	1	984	372	1008	450	99	ع
1	l	1	964	372	984	450	100	م
1	l	1	950	372	963	450	100	 
1	l	1	926	372	950	450	69	م
1	l	1	902	372	926	450	100	ن
1	l	1	885	372	902	450	99	 
1	l	1	871	372	885	450	100	ا
1	l	1	858	372	872	450	74	ل
1	l	1	834	372	857	450	100	م
1	l	1	820	372	834	450	100	ب
1	l	1	800	372	820	450	100	ا
1	l	1	779	372	799	450	93	د
1	l	1	748	372	779	450	100	ى
1	l	1	721	372	748	450	100	ء
1	l	1	701	372	721	450	99	،
1	l	1	677	372	700	450	100	 
1	l	1	656	372	676	450	91	و
1	l	1	632	372	656	450	100	ه
1	l	1	612	372	632	450	94	و
1	l	1	591	372	611	450	100	 
1	l	1	574	372	592	450	99	م
1	l	1	557	372	574	450	96	ا
1	l	1	547	372	557	450	98	 
1	l	1	533	372	547	450	90	ي
1	l	1	520	372	533	450	100	ت
1	l	1	499	372	519	450	67	و
1	l	1	479	372	499	450	100	ق
1	l	1	445	372	478	450	100	ف
1	l	1	407	372	444	450	100	 
1	l	1	390	372	406	450	97	ع
1	l	1	369	372	389	450	91	ل
1	l	1	356	372	369	450	100	ي
1	l	1	338	372	355	450	100	ه
1	l	1	324	372	339	450	100	 
1	l	1	317	372	325	450	100	ا
1	l	1	298	372	318	450	100	ل
1	l	1	274	372	297	450	100	م
1	l	1	246	372	273	450	100	س
1	l	1	229	372	246	450	100	ا
1	l	1	215	372	229	450	100	ي
1	l	1	208	372	216	450	100	ٔ
1	l	1	191	372	209	450	99	ل
1	l	1	171	372	192	450	100	 
1	l	1	157	372	171	450	100	ب
1	l	1	140	372	157	450	100	ل
1	l	1	123	372	141	450	100	ا
1	l	2	1015	459	1029	544	100	و
1	l	2	997	459	1014	544	98	ا
1	l	2	965	459	997	544	99	س
1	l	2	933	459	965	544	100	ط
1	l	2	919	459	933	544	100	ة
1	l	2	905	459	919	544	100	 
1	l	2	891	459	905	544	100	،
1	l	2	870	459	891	544	100	 
1	l	2	853	459	870	544	100	و
1	l	2	831	459	852	544	100	ا
1	l	2	818	459	832	544	100	ل
1	l	2	792	459	817	544	99	م
1	l	2	775	459	792	544	73	ق
1	l	2	750	459	774	544	96	د
1	l	2	722	459	750	544	100	م
1	l	2	708	459	722	544	100	ة
1	l	2	687	459	708	544	100	 
1	l	2	673	459	687	544	78	م
1	l	2	655	459	673	544	100	ا
1	l	2	640	459	655	544	100	 
1	l	2	630	459	641	544	100	ي
1	l	2	612	459	630	544	94	ت
1	l	2	592	459	613	544	100	و
1	l	2	574	459	591	544	76	ق
1	l	2	539	459	574	544	99	ف
1	l	2	500	459	539	544	100	 
1	l	2	479	459	500	544	100	ع
1	l	2	461	459	478	544	93	ل
1	l	2	447	459	461	544	73	ي
1	l	2	429	459	447	544	100	ه
1	l	2	415	459	430	544	100	 
1	l	2	401	459	416	544	100	ا
1	l	2	388	459	402	544	64	ل
1	l	2	363	459	387	544	100	م
1	l	2	334	459	363	544	98	س
1	l	2	316	459	334	544	100	ا
1	l	2	302	459	317	544	100	ي
1	l	2	295	459	303	544	100	ٔ
1	l	2	278	459	296	544	100	ل
1	l	2	253	459	278	544	99	 
1	l	2	236	459	254	544	100	ب
1	l	2	222	459	236	544	100	و
1	l	2	200	459	222	544	100	ا
1	l	2	168	459	201	544	100	س
1	l	2	137	459	169	544	100	ط
1	l	2	123	459	137	544	100	ة
1	l	3	1001	553	1025	635	100	و
1	l	3	983	553	1002	635	98	 
1	l	3	967	553	983	635	100	ل
1	l	3	948	553	968	635	100	ا
1	l	3	930	553	949	635	100	 
1	l	3	910	553	930	635	100	و
1	l	3	895	553	911	635	100	ا
1	l	3	862	553	896	635	100	س
1	l	3	831	553	862	635	99	ط
1	l	3	816	553	832	635	78	ة
1	l	3	801	553	816	635	74	 
1	l	3	793	553	801	635	100	؛
1	l	3	770	553	794	635	100	 
1	l	3	755	553	771	635	100	ف
1	l	3	740	553	756	635	100	ت
1	l	3	733	553	741	635	100	ا
1	l	3	721	553	733	635	100	ٔ
1	l	3	706	553	722	635	100	م
1	l	3	680	553	707	635	90	ل
1	l	3	373	553	680	635	60	!
1	r	1	2072	381	2078	458	100	ا
1	r	1	2063	381	2072	458	99	ٔ
1	r	1	2042	381	2063	458	100	ع
1	r	1	2021	381	2042	458	100	ـ
1	r	1	2000	381	2021	458	99	م
1	r	1	1991	381	2000	458	100	 
1	r	1	1957	381	1990	458	100	م
1	r	1	1930	381	1957	458	98	ن
1	r	1	1912	381	1930	458	100	 
1	r	1	1891	381	1912	458	90	م
1	r	1	1864	381	1891	458	100	ق
1	r	1	1834	381	1864	458	100	د
1	r	1	1804	381	1834	458	95	م
1	r	1	1779	381	1803	458	97	ة
1	r	1	1770	381	1779	458	97	 
1	r	1	1758	381	1770	458	99	ا
1	r	1	1740	381	1758	458	93	ل
1	r	1	1719	381	1740	458	91	ع
1	r	1	1689	381	1719	458	99	ل
1	r	1	1653	381	1689	458	100	م
1	r	1	1635	381	1653	458	100	،
1	r	1	1619	381	1635	458	100	 
1	r	1	1604	381	1619	458	100	ب
1	r	1	1592	381	1604	458	100	ي
1	r	1	1577	381	1592	458	94	ن
1	r	1	1553	381	1577	458	100	ه
1	r	1	1523	381	1553	458	100	م
1	r	1	1502	381	1523	458	99	ا
1	r	1	1487	381	1502	458	99	 
1	r	1	1460	381	1487	458	100	ع
1	r	1	1432	381	1460	458	100	م
