stripe	column	line	left	top	right	bottom
0		1	821	67	897	96
0		2	175	198	1538	274
0		3	175	284	1539	358
0		4	175	368	1544	442
0		5	795	452	1538	522
0		6	451	532	1250	595
0		7	451	605	1249	684
0		8	449	694	1249	763
0		9	450	773	1250	842
0		10	449	852	1249	930
0		11	175	1002	1466	1085
0		12	175	1095	1536	1170
0		13	1289	1180	1540	1245
0		14	409	1369	1600	1463
0		15	182	1529	1464	1604
0		16	182	1614	1600	1688
0		17	175	1698	1534	1766
0		18	175	1776	1536	1858
