stripe	column	line	left	top	right	bottom
1	l	1	309	765	1103	883
1	l	2	267	893	1103	1510
1	r	1	1132	765	1749	1113
1	r	2	1132	1123	1792	1187
1	r	3	1175	1197	1813	1227
1	r	4	1132	1237	1864	1510
