stripe	column	line	left	top	right	bottom	confidence	text
0		1	1677	435	1693	486	100	و
0		1	1657	435	1676	486	87	خ
0		1	1635	435	1657	486	97	ف
0		1	1596	435	1635	486	83	ض
0		1	1555	435	1597	486	93	«
0		1	1530	435	1556	486	100	 
0		1	1514	435	1531	486	53	ق
0		1	1486	435	1514	486	100	4
0		1	1467	435	1486	486	100	 
0		1	1458	435	1467	486	100	ا
0		1	1447	435	1459	486	97	ل
0		1	1436	435	1448	486	98	ن
0		1	1423	435	1437	486	100	و
0		1	1404	435	1423	486	100	ن
0		1	1381	435	1404	486	97	 
0		1	1363	435	1382	486	100	م
0		1	1337	435	1362	486	100	ش
0		1	1320	435	1338	486	100	ع
0		1	1302	435	1321	486	100	ر
0		1	1280	435	1301	486	100	 
0		1	1265	435	1279	486	76	ب
0		1	1254	435	1266	486	94	ت
0		1	1243	435	1255	486	70	ن
0		1	1232	435	1244	486	100	ز
0		1	1213	435	1233	486	100	ل
0		1	1186	435	1214	486	100	 
0		1	1181	435	1186	486	100	ا
0		1	1166	435	1180	486	86	ل
0		1	1150	435	1167	486	93	و
0		1	1125	435	1150	486	100	ج
0		1	1109	435	1125	486	93	و
0		1	1092	435	1108	486	100	د
0		1	1076	435	1092	486	100	 
0		1	1070	435	1075	486	100	ا
0		1	1054	435	1070	486	99	ل
0		1	1039	435	1053	486	55	ع
0		1	1026	435	1040	486	100	ا
0		1	1006	435	1026	486	100	م
0		1	988	435	1007	486	100	 
0		1	982	435	987	486	100	ا
0		1	967	435	982	486	100	ل
0		1	951	435	968	486	100	ر
0		1	938	435	951	486	100	ح
0		1	927	435	937	486	100	م
0		1	916	435	926	486	96	ا
0		1	905	435	915	486	100	ن
0		1	885	435	904	486	100	ي
0		1	861	435	885	486	100	 
0		1	852	435	860	486	97	ا
0		1	839	435	853	486	100	ل
0		1	828	435	838	486	100	ى
0		1	811	435	827	486	71	 
0		1	797	435	811	486	76	 
0		1	783	435	797	486	100	م
0		1	769	435	783	486	99	ح
0		1	758	435	770	486	95	ل
0		1	742	435	759	486	100	ن
0		1	717	435	742	486	98	 
0		1	703	435	717	486	100	ك
0		1	692	435	704	486	100	م
0		1	667	435	693	486	100	و
0		1	640	435	668	486	100	م
0		1	618	435	640	486	100	 
0		1	607	435	617	486	100	ا
0		1	598	435	606	486	98	ل
0		1	579	435	599	486	100	ت
0		1	551	435	579	486	100	ح
0		1	518	435	552	486	100	ص
0		1	494	435	519	486	100	ي
0		1	444	435	494	486	98	ص
0		2	1680	495	1690	573	99	و
0		2	1668	495	1681	573	99	ا
0		2	1659	495	1668	573	77	ل
0		2	1641	495	1659	573	98	ت
