stripe	column	line	left	top	right	bottom	confidence	text
0		1	912	31	938	113	100	ع
0		1	883	31	911	113	100	م
0		1	868	31	883	113	100	 
0		1	836	31	868	113	100	م
0		1	810	31	836	113	100	ن
0		1	792	31	810	113	100	 
0		1	772	31	792	113	100	م
0		1	745	31	772	113	100	ق
0		1	716	31	746	113	99	د
0		1	685	31	717	113	100	م
0		1	658	31	684	113	98	ة
0		1	649	31	658	113	95	 
0		1	638	31	649	113	100	ا
0		1	620	31	637	113	100	ل
0		1	597	31	620	113	100	ع
0		1	570	31	596	113	73	ل
0		1	529	31	571	113	100	م
0		1	500	31	530	113	100	 
0		1	489	31	501	113	99	ب
0		1	474	31	489	113	85	ي
0		1	457	31	474	113	87	ن
0		1	436	31	456	113	100	ه
0		1	405	31	437	113	99	م
0		1	384	31	404	113	100	ا
0		1	369	31	384	113	98	 
0		1	343	31	369	113	100	ع
0		1	313	31	343	113	100	م
0		1	282	31	314	113	87	و
0		1	261	31	281	113	98	م
0		1	249	31	261	113	96	 
0		1	229	31	250	113	85	و
0		1	191	31	229	113	81	خ
0		1	150	31	192	113	100	ص
0		1	113	31	151	113	98	و
0		1	51	31	112	113	100	ص
0		2	914	128	934	197	98	ط
0		2	898	128	914	197	100	ل
0		2	864	128	897	197	100	ق
0		2	831	128	864	197	94	.
0		3	829	206	852	302	100	و
0		3	811	206	830	302	100	ا
0		3	799	206	811	302	100	ل
0		3	777	206	800	302	100	ف
0		3	752	206	778	302	89	ر
0		3	729	206	752	302	100	ق
0		3	711	206	730	302	100	 
0		3	696	206	711	302	99	ب
0		3	678	206	697	302	100	ي
0		3	659	206	678	302	74	ن
0		3	640	206	660	302	100	 
0		3	633	206	641	302	100	ا
0		3	611	206	634	302	100	ل
0		3	589	206	611	302	99	م
0		3	567	206	589	302	99	ق
0		3	544	206	567	302	99	د
0		3	518	206	545	302	97	م
0		3	507	206	519	302	85	ة
0		3	492	206	508	302	100	 
0		3	474	206	493	302	99	و
0		3	455	206	475	302	92	ا
0		3	441	206	456	302	100	ل
0		3	414	206	441	302	100	م
0		3	400	206	415	302	100	ب
0		3	381	206	400	302	100	ا
0		3	359	206	382	302	100	د
0		3	330	206	359	302	100	ى
0		3	297	206	329	302	100	ء
0		3	270	206	296	302	100	 
0		3	255	206	271	302	100	ا
0		3	244	206	256	302	100	ٔ
0		3	229	206	245	302	96	ن
0		3	218	206	230	302	99	 
0		3	204	206	219	302	100	ا
0		3	182	206	204	302	100	ل
0		3	163	206	182	302	54	م
0		3	145	206	164	302	100	ق
0		3	119	206	145	302	99	د
0		3	93	206	119	302	100	م
0		3	67	206	93	302	67	ة
