stripe	column	line	left	top	right	bottom
0		1	328	75	1618	102
0		2	310	310	1631	410
0		3	277	420	1613	503
0		4	318	513	1677	618
0		5	310	628	1677	723
0		6	299	733	1676	833
0		7	306	843	1677	935
0		8	409	953	1634	1046
0		9	277	1056	1677	1165
0		10	277	1175	1677	1260
0		11	277	1270	1675	1364
0		12	308	1374	1677	1457
0		13	278	1477	1642	1580
0		14	355	1590	1675	1679
0		15	277	1689	1677	1785
0		16	277	1795	1677	1871
0		17	277	1901	1674	1994
0		18	290	2006	1677	2084
