page	stripe	column	line	left	top	right	bottom	confidence	letters	punc
0		1	1625	101	1747	196	78		- 
0		1	1688	101	1689	196	78		( 
0		1	1545	101	1757	196	100	8	 
0		2	2904	393	3047	555	96	أنه	 
0		2	2761	393	2904	555	100	من	 
0		2	2599	393	2761	555	96	مقام	 
0		2	2286	393	2598	555	98	التقديس	 
0		2	2051	393	2285	555	100	المنزه	 
0		2	1922	393	2052	555	99	عن	 
0		2	1584	393	1921	555	97	الأغراض	 
0		2	1557	393	1583	555	99		(
0		2	1467	393	1519	555	100		) 
0		2	1207	393	1466	555	94	النفسية	 
0		2	1057	393	1206	555	95	التي	 
0		2	673	393	1057	555	100	يدخلهـا	 
0		2	380	393	672	555	96	التلبيس	 
0		2	354	393	380	555	99		.
0		3	2770	564	3046	720	98	وأرجو	 
0		3	2659	564	2771	720	98	أن	 
0		3	2384	564	2659	720	87	يكون	 
0		3	2190	564	2384	720	100	الحق	 
0		3	2161	564	2191	720	99		(
0		3	2079	564	2123	720	100		)
0		3	1901	564	2042	720	96	مٔا	 
0		3	1745	564	1900	720	99	سمع	 
0		3	1529	564	1744	720	99	دعاي	 
0		3	1416	564	1528	720	99	فد	 
0		3	1171	564	1417	720	98	أجاب	 
0		3	955	564	1171	720	95	نداي	 
0		3	881	564	956	720	73		،؛ 
0		3	762	564	882	720	99	فما	 
0		3	568	564	763	720	100	ألقي	 
0		3	413	564	569	720	100	إلا	 
0		3	353	564	412	720	100	ما	
0		4	2793	729	3041	891	98	يلقي	 
0		4	2613	729	2794	891	98	إلي	 
0		4	2515	729	2613	891	100		، 
0		4	2372	729	2515	891	100	ولا	 
0		4	2155	729	2373	891	99	أنزل	 
0		4	2035	729	2155	891	98	في	 
0		4	1892	729	2035	891	99	هذا	 
0		4	1576	729	1893	891	90	المسطور	 
0		4	1419	729	1577	891	85	إلا5	 
0		4	1321	729	1419	891	100	ما	 
0		4	1111	729	1322	891	99	ينزل	 
0		4	999	729	1112	891	84	به	 
0		4	841	729	999	891	100	علي	 
0		4	780	729	842	891	99		. 
0		4	533	729	781	891	93	ولست	 
0		4	353	729	533	891	82	بني	
0		5	2809	900	3047	1049	98	رسول	 
0		5	2475	900	2808	1049	99	ولكني	 
0		5	2224	900	2476	1049	86	وارث	 
0		5	1899	900	2224	1049	100	ولآخرتي	 
0		5	1633	900	1898	1049	99	حارث	 
0		5	1606	900	1634	1049	97		.
0		6	2270	1058	2466	1197	98	فمن	 
0		6	2092	1058	2271	1197	100	الل	 
0		6	1615	1058	2092	1197	94	فاسمعوا	 
0		6	1385	1058	1615	1197	99	وإلى	 
0		6	1206	1058	1385	1197	100	الله	 
0		6	919	1058	1207	1197	97	فارجعوا	
0		7	2275	1206	2469	1376	99	فإذا	 
0		7	2140	1206	2276	1376	100	ما	 
0		7	1905	1206	2140	1376	100	سمعتم	 
0		7	1629	1206	1905	1376	100	ما	 
0		7	1353	1206	1629	1376	100	أتيت	 
0		7	1123	1206	1353	1376	100	بـه	 
0		7	918	1206	1124	1376	98	فعوا	
0		8	2329	1385	2469	1533	100	ثم	 
0		8	2055	1385	2329	1533	97	بالفهم	 
0		8	1603	1385	2055	1533	92	فصلوا	 
0		8	1419	1385	1603	1533	97	مجمل	 
0		8	1170	1385	1418	1533	100	القول	 
0		8	915	1385	1170	1533	97	واجمعوا	
0		9	2333	1542	2470	1692	99	ثم	 
0		9	2052	1542	2333	1692	97	منوا	 
0		9	1915	1542	2052	1692	100	به	 
0		9	1583	1542	1916	1692	97	على	 
0		9	1250	1542	1582	1692	100	طالبيـه	 
0		9	1100	1542	1249	1692	100	لا	 
0		9	917	1542	1100	1692	94	تمنعوا	
0		10	2280	1701	2463	1865	96	هذه	 
0		10	1940	1701	2279	1865	99	الرحمـة	 
0		10	1587	1701	1939	1865	99	التي	 
0		10	1188	1701	1587	1865	99	وسعتكم	 
0		10	914	1701	1188	1865	99	فوسعوا	
0		11	2738	2002	2900	2176	84	ومن	 
0		11	2616	2002	2739	2176	99	الله	 
0		11	2401	2002	2616	2176	99	أرجو	 
0		11	2278	2002	2401	2176	96	أن	 
0		11	2048	2002	2279	2176	100	أكون	 
0		11	1925	2002	2049	2176	85	من	 
0		11	1741	2002	1926	2176	79	أيد	 
0		11	1534	2002	1742	2176	93	فتأيد	(
0		11	1457	2002	1489	2176	97		)
0		11	1227	2002	1427	2176	85	اقيتد	 
0		11	943	2002	1228	2176	100	بالشرع	 
0		11	667	2002	944	2176	94	المحمدي	 
0		11	407	2002	668	2176	97	المطهر	(
0		11	353	2002	369	2176	96		)
0		12	2806	2185	3037	2343	99	فتقيد	 
0		12	2574	2185	2805	2343	96	وقيد	 
0		12	2506	2185	2574	2343	100		، 
0		12	2206	2185	2505	2343	97	وحشرنا	 
0		12	2111	2185	2205	2343	87	في	 
0		12	1849	2185	2111	2343	92	زمرته	 
0		12	1724	2185	1848	2343	98	كما	 
0		12	1517	2185	1723	2343	95	جعلنا	 
0		12	1411	2185	1516	2343	100	من	 
0		12	1217	2185	1410	2343	96	أمته	 
0		12	1148	2185	1216	2343	99		. 
0		12	942	2185	1147	2343	95	فأول	 
0		12	848	2185	941	2343	100	ما	 
0		12	660	2185	847	2343	93	ألقاه	 
0		12	435	2185	659	2343	95	المالك	 
0		12	353	2185	434	2343	100	على	
0		13	2849	2356	3059	2497	100	العبد	 
0		13	2736	2356	2850	2497	99	من	 
0		13	2561	2356	2737	2497	100	ذلك	 
0		13	2533	2356	2562	2497	100		:
0		14	2462	2734	3181	2930	69	1	 
0		14	2252	2734	2463	2930	95	1	- 
0		14	2069	2734	2253	2930	100	فص	 
0		14	1789	2734	2068	2930	100	حكمة	 
0		14	1481	2734	1788	2930	93	إلهيةفي	 
0		14	1158	2734	1482	2930	98	كلمـة	 
0		14	931	2734	1158	2930	99	آدمية	 
0		14	904	2734	930	2930	98		(
0		14	834	2734	870	2930	100		)
0		15	2799	3055	2900	3214	98	لما	 
0		15	2663	3055	2800	3214	100	شاء	 
0		15	2467	3055	2663	3214	99	الحق	 
0		15	2177	3055	2468	3214	96	سبحانه	 
0		15	2065	3055	2178	3214	100	من	 
0		15	1863	3055	2065	3214	90	حيث	 
0		15	1603	3055	1864	3214	96	أسماؤه	 
0		15	1378	3055	1603	3214	93	الحسنى	 
0		15	1236	3055	1378	3214	96	التي	 
0		15	1147	3055	1236	3214	100	لا	 
0		15	928	3055	1147	3214	100	يبلغها	 
0		15	631	3055	928	3214	100	الاحصاء	 
0		15	590	3055	631	3214	100		(
0		15	353	3055	543	3214	98	س	)
0		16	3037	3223	3184	3383	82	2	 
0		16	2918	3223	3037	3383	95	أن	 
0		16	2771	3223	2918	3383	98	يرى	 
0		16	2525	3223	2771	3383	97	أعيانها	(
0		16	2406	3223	2483	3383	100		)،
0		16	2252	3223	2364	3383	98	إن	 
0		16	1930	3223	2252	3383	90	شئتقلت	 
0		16	1832	3223	1930	3383	94	أن	 
0		16	1684	3223	1832	3383	95	يرى	 
0		16	1523	3223	1684	3383	99	عينه	 
0		16	1488	3223	1523	3383	100		،
0		16	1397	3223	1467	3383	94	ي	 
0		16	1033	3223	1397	3383	94	كونجامع	 
0		16	640	3223	1033	3383	98	يحصرالأمر	 
0		16	444	3223	640	3383	100	كه	(
0		16	353	3223	409	3383	60		)،
0		17	2773	3392	3040	3538	95	لكونه	 
0		17	2529	3392	2773	3538	98	متصفاً	 
0		17	2229	3392	2530	3538	90	بالوجود	،
0		17	1974	3392	2189	3538	99	يظهر	 
0		17	1872	3392	1974	3538	93	به	 
0		17	1673	3392	1872	3538	99	سره	 
0		17	1526	3392	1674	3538	98	إليه	 
0		17	1464	3392	1527	3538	100		: 
0		17	1339	3392	1464	3538	99	فإن	 
0		17	1175	3392	1340	3538	98	رؤية	 
0		17	953	3392	1175	3538	100	الشيء	 
0		17	761	3392	954	3538	93	نفسه	 
0		17	540	3392	761	3538	99	بنفسه	 
0		17	449	3392	540	3538	86	ما	 
0		17	353	3392	449	3538	88	هي	
0		18	2866	3547	3035	3722	97	مثل	 
0		18	2658	3547	2867	3722	99	رؤيته	 
0		18	2637	3547	2657	3722	100		(
0		18	2529	3547	2597	3722	96		) 
0		18	2285	3547	2529	3722	100	نفسه	 
0		18	2212	3547	2286	3722	100	في	 
0		18	2049	3547	2211	3722	86	أمر	 
0		18	1866	3547	2049	3722	90	آخر	 
0		18	1630	3547	1867	3722	96	يكون	 
0		18	1522	3547	1630	3722	95	له	 
0		18	1285	3547	1522	3722	96	كالمرآة	 
0		18	1231	3547	1286	3722	96		؛ 
0		18	1063	3547	1232	3722	93	فإنه	 
0		18	779	3547	1062	3722	91	يظهرله	 
0		18	609	3547	778	3722	91	نفسه	 
0		18	353	3547	610	3722	89	فيصورة	
