stripe	column	line	left	top	right	bottom	confidence	text
0		1	1591	99	1697	204	100	 56
0		2	3019	305	3173	497	99	13
0		2	2633	305	2845	497	99	فالكل
0		2	2395	305	2582	497	96	مفتقر
0		2	2267	305	2338	497	90	ما
0		2	2062	305	2247	497	100	الكل
0		2	1682	305	1991	497	100	مستغن
0		2	1406	305	1541	497	90	هذا
0		2	1271	305	1348	497	100	هو
0		2	1104	305	1232	497	100	الحق
0		2	982	305	1059	497	100	قد
0		2	789	305	943	497	98	قلناه
0		2	699	305	756	497	100	لا
0		2	442	305	673	497	100	نكني
0		3	2744	518	2856	710	100	فإن
0		3	2461	518	2693	710	98	ذكرت
0		3	2230	518	2392	710	92	غنياً
0		3	2142	518	2217	710	100	لا
0		3	1885	518	2092	710	100	افتقار
0		3	1679	518	1834	710	100	به
0		3	1421	518	1540	710	100	فقد
0		3	1202	518	1365	710	97	علمت
0		3	982	518	1152	710	99	الذي
0		3	714	518	920	710	100	بقولنا
0		3	444	518	669	710	86	نني
0		4	2628	733	2853	924	99	فالكل
0		4	2377	733	2571	924	100	بالكل
0		4	2115	733	2321	924	100	مربوط
0		4	1896	733	2058	924	82	فليس
0		4	1671	733	1820	924	100	له
0		4	1396	733	1539	924	99	عنها
0		4	1164	733	1370	924	95	نفصال
0		4	901	733	1126	924	89	 خذوا
0		4	801	733	869	924	100	ما
0		4	619	733	769	924	100	قلته
0		4	444	733	563	924	97	عني
0		5	2749	977	2857	1155	100	فقد
0		5	2538	977	2701	1155	97	علمت
0		5	2274	977	2490	1155	98	حكمة
0		5	2087	977	2238	1155	97	نشأة
0		5	1949	977	2063	1155	97	آدم
0		5	1793	977	1919	1155	89	أعني
0		5	1540	977	1763	1155	92	صورته
0		5	1246	977	1510	1155	96	الظاهرة
0		5	1060	977	1222	1155	100	،وقد
0		5	921	977	1017	1155	84	(1)
0		5	735	977	885	1155	100	علمت
0		5	591	977	681	1155	100	(7
0		5	512	977	566	1155	100	-
0		5	314	977	404	1155	98	)
0		6	2841	1164	3001	1342	95	نشأة
0		6	2647	1164	2787	1342	93	روح
0		6	2487	1164	2608	1342	91	آدم
0		6	2314	1164	2454	1342	91	أعني
0		6	2055	1164	2268	1342	100	صورته
0		6	1774	1164	2027	1342	99	الباطنة
0		6	1708	1164	1734	1342	96	،
0		6	1561	1164	1675	1342	95	فهو
0		6	1374	1164	1507	1342	100	الحق
0		6	1154	1164	1320	1342	97	الخلق
0		6	1001	1164	1087	1342	98	21)
0		6	934	1164	968	1342	99	.
0		6	754	1164	888	1342	96	وقد
0		6	534	1164	694	1342	94	علمت
0		6	314	1164	467	1342	98	نشأة
0		7	2824	1363	3010	1551	99	رتبته
0		7	2638	1363	2785	1551	88	وهي
0		7	2356	1363	2592	1551	96	المجموع
0		7	2175	1363	2336	1551	100	الذي
0		7	2060	1363	2130	1551	100	به
0		7	1790	1363	2028	1551	100	استحق
0		7	1521	1363	1745	1551	98	الخلافة
0		7	1476	1363	1501	1551	100	.
0		7	1290	1363	1438	1551	100	فآدم
0		7	1174	1363	1258	1551	100	هو
0		7	969	1363	1142	1551	100	النفس
0		7	648	1363	911	1551	91	الواحدة
0		7	513	1363	615	1551	99	التي
0		7	314	1363	462	1551	100	خلق
0		8	2868	1560	3005	1753	86	منها
0		8	2715	1560	2831	1753	99	هذا
0		8	2505	1560	2686	1753	100	النوع
0		8	2193	1560	2469	1753	98	الإنساني
0		8	2113	1560	2150	1753	89	،
0		8	1939	1560	2062	1753	100	ومو
0		8	1751	1560	1895	1753	100	قوله
0		8	1540	1560	1700	1753	90	تعالى
0		8	1446	1560	1482	1753	100	:
0		8	1287	1560	1410	1753	96	«يا
0		8	1090	1560	1236	1753	100	أئها
0		8	902	1560	1076	1753	100	الناس
0		8	611	1560	829	1753	85	اتتقوا
0		8	314	1560	583	1753	96	ربكم
0		9	3100	1762	3181	1922	99	1
0		9	2857	1762	3019	1922	99	الذي
0		9	2458	1762	2798	1922	98	خلقكم
0		9	2355	1762	2422	1922	100	من
0		9	1796	1762	2311	1922	86	نفسواحدة
0		9	1471	1762	1729	1922	90	وخلق
0		9	1279	1762	1405	1922	86	منها
0		9	963	1762	1235	1922	99	زوجها
0		9	764	1762	918	1922	95	وبث
0		9	542	1762	697	1922	100	منهما
0		9	314	1762	505	1922	97	رجالا
0		10	2822	1931	2995	2116	97	كثيرا
0		10	2537	1931	2787	2116	99	ونساء
0		10	2461	1931	2495	2116	100	»
0		10	2398	1931	2419	2116	100	.
0		10	2183	1931	2357	2116	91	فقوله
0		10	1988	1931	2155	2116	99	اتقوا
0		10	1815	1931	1954	2116	85	ربكم
0		10	1544	1931	1766	2116	95	اجعلوا
0		10	1384	1931	1509	2116	75	مـا
0		10	1211	1931	1343	2116	96	ظهر
0		10	1086	1931	1183	2116	100	(3)
0		10	905	1931	1051	2116	100	منكم
0		10	572	1931	857	2116	96	وقـاية
0		10	384	1931	544	2116	99	لربكم
0		10	315	1931	343	2116	64	،
0		11	2742	2125	3014	2314	94	واجعلوا
0		11	2641	2125	2702	2314	95	ما
0		11	2471	2125	2613	2314	99	بطن
0		11	2288	2125	2431	2314	97	منكم
0		11	2227	2125	2247	2314	94	،
0		11	2058	2125	2187	2314	100	وهو
0		11	1874	2125	2010	2314	99	ربكم
0		11	1806	2125	1834	2314	93	،
0		11	1610	2125	1766	2314	96	وقاية
0		11	1461	2125	1583	2314	95	لكم
0		11	1399	2125	1427	2314	100	:
0		11	1244	2125	1360	2314	98	فإن
0		11	1054	2125	1203	2314	100	الأمر
0		11	919	2125	1007	2314	96	ذم
0		11	701	2125	878	2314	98	وحمد
0		11	620	2125	654	2314	99	:
0		11	315	2125	560	2314	100	فكونوا
0		12	2815	2323	3017	2506	99	وقايته
0		12	2722	2323	2782	2506	100	في
0		12	2553	2323	2696	2506	98	الذم
0		12	2232	2323	2513	2506	93	واجعلوه
0		12	1893	2323	2199	2506	99	وقايتكم
0		12	1801	2323	1854	2506	100	في
0		12	1624	2323	1755	2506	100	الحمد
0		12	1338	2323	1579	2506	100	تكونوا
0		12	1161	2323	1310	2506	99	أدباء
0		12	952	2323	1115	2506	89	عالمين
0		12	873	2323	899	2506	98	.
0		13	2809	2567	2876	2760	100	ثم
0		13	2688	2567	2775	2760	98	إنه
0		13	2402	2567	2649	2760	100	سبحانه
0		13	2168	2567	2361	2760	95	وتعالى
0		13	1814	2567	2121	2760	98	أطلعه
0		13	1680	2567	1761	2760	78	على
0		13	1567	2567	1634	2760	87	ما
0		13	1340	2567	1533	2760	99	أودع
0		13	1206	2567	1300	2760	84	فيه
0		13	973	2567	1167	2760	99	وجعل
0		13	786	2567	913	2760	91	ذلك
0		13	685	2567	739	2760	100	في
0		13	372	2567	646	2760	98	قبضتيه
0		13	325	2567	352	2760	95	:
0		14	2804	2781	3030	2978	97	القبضة
0		14	2476	2781	2777	2978	88	 الواحدة
0		14	2311	2781	2435	2978	98	فيها
0		14	2134	2781	2291	2978	96	العالم
0		14	2065	2781	2100	2978	100	،
0		14	1750	2781	2011	2978	95	والقبضة
0		14	1621	2781	1716	2978	84	(4)
0		14	1334	2781	1593	2978	98	الأخرى
0		14	1162	2781	1286	2978	95	فيها
0		14	1033	2781	1128	2978	99	(5)
0		14	882	2781	1005	2978	94	آدم
0		14	628	2781	827	2978	100	وبنوه
0		14	560	2781	602	2978	100	.
0		14	314	2781	506	2978	94	وبين
0		15	2769	3021	3019	3183	89	مراتبهم
0		15	2630	3021	2729	3183	100	فيه
0		15	2555	3021	2584	3183	98	.
0		16	2775	3248	2877	3436	99	قال
0		16	2568	3248	2725	3436	100	رضي
0		16	2433	3248	2524	3436	86	الله
0		16	2281	3248	2390	3436	99	عنه
0		16	2214	3248	2238	3436	99	:
0		16	2068	3248	2177	3436	100	ولما
0		16	1812	3248	2037	3436	95	أطلعني
0		16	1678	3248	1769	3436	94	الله
0		16	1398	3248	1641	3436	100	سبحانه
0		16	1167	3248	1361	3436	100	وتعالى
0		16	917	3248	1118	3436	99	(8-
0		16	777	3248	874	3436	100	ا)
0		16	674	3248	728	3436	86	في
0		16	467	3248	630	3436	96	سري
0		16	314	3248	417	3436	100	على
0		17	2951	3445	3018	3639	100	ما
0		17	2741	3445	2924	3639	98	أودع
0		17	2654	3445	2715	3639	100	في
0		17	2484	3445	2612	3639	82	هذا
0		17	2261	3445	2464	3639	93	الإمام
0		17	2051	3445	2234	3639	100	الوالد
0		17	1801	3445	2017	3639	99	الأكبر
0		17	1720	3445	1760	3639	99	،
0		17	1469	3445	1659	3639	100	جعلت
0		17	1354	3445	1416	3639	58	في
0		17	1171	3445	1286	3639	95	هذا
0		17	880	3445	1151	3639	90	الكتاب
0		17	711	3445	820	3639	100	منه
0		17	597	3445	671	3639	100	ما
0		17	434	3445	542	3639	100	حد
0		17	319	3445	393	3639	97	لي
0		18	2976	3652	3032	3835	100	لا
0		18	2868	3652	2931	3835	100	ما
0		18	2645	3652	2836	3835	92	وقفت
0		18	2449	3652	2589	3835	98	عليه
0		18	2380	3652	2405	3835	100	،
0		18	2228	3652	2341	3835	100	فإن
0		18	2043	3652	2189	3835	100	ذلك
0		18	1949	3652	2005	3835	100	لا
0		18	1758	3652	1923	3835	88	يسعه
0		18	1536	3652	1701	3835	91	كتاب
0		18	1391	3652	1479	3835	97	ولا
0		18	1213	3652	1371	3835	100	العالم
0		18	934	3652	1181	3835	98	الموجود
0		18	756	3652	902	3835	100	الآن
0		18	693	3652	718	3835	100	.
0		18	560	3652	654	3835	96	فمما
0		18	325	3652	528	3835	94	شهدته
0		19	2954	3846	3031	4016	100	ما
0		19	2738	3846	2927	4016	99	نودعه
0		19	2647	3846	2699	4016	98	في
0		19	2477	3846	2602	4016	99	هذا
0		19	2196	3846	2457	4016	99	الكتاب
0		19	2086	3846	2138	4016	86	كما
0		19	1864	3846	2027	4016	80	حده
0		19	1741	3846	1831	4016	87	(6)
0		19	1656	3846	1708	4016	98	لي
0		19	1421	3846	1609	4016	100	رسول
0		19	1284	3846	1375	4016	100	الله
0		19	1127	3846	1245	4016	87	صلى
0		19	997	3846	1088	4016	92	الله
0		19	821	3846	958	4016	98	عليه
0		19	638	3846	782	4016	100	وسلم
0		19	573	3846	599	4016	97	:
