stripe	column	line	left	top	right	bottom	confidence	text
0		1	1569	99	1713	202	99	-
0		1	1642	99	1696	202	100	198
0		2	2748	403	3015	582	97	والكبير
0		2	2554	403	2701	582	88	أبعد
0		2	2488	403	2514	582	100	.
0		2	2354	403	2455	582	99	فمن
0		2	2201	403	2301	582	99	كان
0		2	2061	403	2154	582	100	من
0		2	1934	403	2034	582	95	الله
0		2	1721	403	1900	582	82	أقرب
0		2	1307	403	1668	582	100	سخر(1امن
0		2	1154	403	1247	582	88	كان
0		2	1020	403	1107	582	80	من
0		2	893	403	980	582	90	الله
0		2	714	403	860	582	91	أبعد
0		2	640	403	673	582	100	،
0		2	320	403	593	582	98	كخواص
0		3	2798	591	3020	773	96	الملك
0		3	2557	591	2760	773	100	للقرب
0		3	2396	591	2507	773	100	منه
0		3	2032	591	2358	773	98	يسخرون
0		3	1704	591	1994	773	92	الأبعدين
0		3	1636	591	1666	773	96	.
0		3	1494	591	1592	773	100	كان
0		3	1259	591	1456	773	95	رسول
0		3	1130	591	1228	773	88	الله
0		3	975	591	1092	773	100	صلى
0		3	839	591	931	773	91	الله
0		3	666	591	808	773	97	عليه
0		3	487	591	629	773	96	وسلم
0		3	320	591	456	773	100	يبرز
0		4	2825	782	3021	946	96	بنفسه
0		4	2696	782	2791	946	99	(2)
0		4	2494	782	2668	946	99	للمطر
0		4	2348	782	2449	946	100	إذا
0		4	2208	782	2321	946	97	نزل
0		4	1872	782	2158	946	99	ويكشف
0		4	1637	782	1811	946	99	رأسه
0		4	1541	782	1604	946	100	له
0		4	1379	782	1496	946	91	حتى
0		4	1121	782	1329	946	100	يصيب
0		4	959	782	1071	946	100	منه
0		4	723	782	920	946	100	ويقول
0		4	578	782	673	946	100	إنه
0		4	320	782	533	946	94	حديث
0		5	2895	955	3010	1117	91	عهد
0		5	2706	955	2852	1117	93	بربه
0		5	2640	955	2670	1117	90	.
0		5	2408	955	2597	1117	99	فانظر
0		5	2293	955	2371	1117	96	إلى
0		5	2110	955	2237	1117	97	هذه
0		5	1860	955	2079	1117	93	المعرفة
0		5	1696	955	1824	1117	85	بالله
0		5	1574	955	1659	1117	100	من
0		5	1398	955	1519	1117	99	هذا
0		5	1240	955	1373	1117	100	النبي
0		5	1124	955	1190	1117	100	ما
0		5	825	955	1105	1117	98	أجلها
0		5	673	955	795	1117	100	وما
0		5	320	955	643	1117	96	أعلاهـا
0		6	2654	1126	3022	1310	99	وأوضحها
0		6	2620	1126	2640	1310	88	.
0		6	2473	1126	2581	1310	100	فقد
0		6	2253	1126	2434	1310	99	سخر
0		6	2052	1126	2226	1310	94	المطر
0		6	1811	1126	1998	1310	89	أفضل
0		6	1584	1126	1771	1310	99	البشر
0		6	1363	1126	1543	1310	89	لقربه
0		6	1242	1126	1323	1310	100	من
0		6	1089	1126	1203	1310	92	ربه
0		6	855	1126	1043	1310	92	فكان
0		6	620	1126	815	1310	100	مشل
0		6	320	1126	567	1310	88	الرسول
0		7	2871	1319	3031	1476	99	الذي
0		7	2687	1319	2824	1476	96	ينزل
0		7	2402	1319	2634	1476	95	بالوحي
0		7	2206	1319	2355	1476	100	عليه
0		7	2141	1319	2165	1476	94	،
0		7	1904	1319	2100	1476	93	فدعاه
0		7	1773	1319	1857	1476	98	31)
0		7	1571	1319	1744	1476	100	بالحال
0		7	1340	1319	1512	1476	100	بذاته
0		7	1162	1319	1305	1476	100	فبرز
0		7	1020	1319	1121	1476	91	(4)
0		7	866	1319	996	1476	99	إليه
0		7	598	1319	836	1476	90	ليصيب
0		7	320	1319	546	1476	94	منـه
0		8	2950	1485	3020	1663	100	ما
0		8	2798	1485	2923	1663	96	أتاه
0		8	2706	1485	2771	1663	100	به
0		8	2575	1485	2662	1663	100	من
0		8	2417	1485	2537	1663	97	ربه
0		8	2347	1485	2374	1663	88	.
0		8	2162	1485	2309	1663	98	فلولا
0		8	2037	1485	2113	1663	100	ما
0		8	1749	1485	1983	1663	90	حصلت
0		8	1629	1485	1706	1663	100	له
0		8	1467	1485	1575	1663	100	منه
0		8	1211	1485	1434	1663	100	الفائدة
0		8	972	1485	1174	1663	94	الإلهية
0		8	874	1485	928	1663	98	بما
0		8	646	1485	848	1663	96	أصاب
0		8	483	1485	592	1663	84	منه
0		8	418	1485	439	1663	100	،
0		8	320	1485	379	1663	100	ما
0		9	2925	1672	3029	1836	100	برز
0		9	2688	1672	2891	1836	99	بنفسه
0		9	2521	1672	2660	1836	99	إليه
0		9	2451	1672	2481	1836	99	.
0		9	2266	1672	2412	1836	82	فهذه
0		9	2035	1672	2227	1836	93	رسالة
0		9	1891	1672	1996	1836	99	ماء
0		9	1712	1672	1845	1836	76	جعل
0		9	1567	1672	1666	1836	89	الله
0		9	1423	1672	1534	1836	99	منه
0		9	1285	1672	1371	1836	99	كل
0		9	1082	1672	1222	1836	87	شيء
0		9	932	1672	1036	1836	100	حي
0		9	701	1672	887	1836	99	فافهم
0		9	632	1672	656	1836	100	.
0		10	3051	1845	3226	2018	74	2
0		10	2725	1845	2875	2018	95	وأما
0		10	2468	1845	2681	2018	94	حكمة
0		10	2249	1845	2430	2018	96	إلقائه
0		10	2155	1845	2211	2018	90	في
0		10	1860	1845	2117	2018	91	التاوت
0		10	1598	1845	1798	2018	97	ورميه
0		10	1497	1845	1547	2018	69	في
0		10	1341	1845	1459	2018	100	اليم
0		10	1260	1845	1290	2018	100	:
0		10	921	1845	1221	2018	95	فالتابوت
0		10	665	1845	877	2018	93	ناسوته
0		10	596	1845	620	2018	100	،
0		10	421	1845	558	2018	99	واليم
0		10	320	1845	382	2018	100	ما
0		11	2833	2027	3012	2196	83	حصل
0		11	2729	2027	2784	2196	100	له
0		11	2617	2027	2691	2196	100	من
