stripe	column	line	left	top	right	bottom	confidence	text
0		1	1565	100	1696	198	90	 220
0		1	1457	100	1771	198	95	-
0		2	2887	417	3011	587	99	صلى
0		2	2757	417	2854	587	84	الله
0		2	2587	417	2718	587	100	عليه
0		2	2399	417	2541	587	100	وسلم
0		2	2210	417	2372	587	100	المعنى
0		2	2021	417	2177	587	99	الذي
0		2	1754	417	1975	587	97	قصد
0		2	1630	417	1715	587	92	به
0		2	1494	417	1591	587	97	(1)
0		2	1409	417	1462	587	95	في
0		2	1129	417	1370	587	100	التحبب
0		2	953	417	1083	587	94	إليه
0		2	778	417	895	587	97	مـا
0		2	720	417	758	587	100	لم
0		2	530	417	687	587	97	يكن
0		2	322	417	491	587	90	يؤثر
0		3	2853	596	3003	765	100	حبه
0		3	2790	596	2815	765	100	.
0		3	2527	596	2752	765	100	فعلمه
0		3	2402	596	2495	765	96	الله
0		3	2308	596	2370	765	100	ما
0		3	2239	596	2282	765	84	لم
0		3	2045	596	2213	765	100	يكن
0		3	1901	596	2007	765	98	يعلم
0		3	1707	596	1862	765	95	وكان
0		3	1518	596	1662	765	94	فضل
0		3	1375	596	1468	765	84	الله
0		3	1199	596	1337	765	100	عليه
0		3	917	596	1161	765	95	عظيماً.
0		3	667	596	873	765	100	فغلب
0		3	322	596	629	765	93	التـأنيث
0		4	2921	774	3008	937	99	على
0		4	2639	774	2895	937	98	التذكير
0		4	2439	774	2601	937	96	بقوله
0		4	2251	774	2400	937	100	ثلاث
0		4	2063	774	2200	937	100	بغير
0		4	1875	774	2006	937	99	هاء
0		4	1800	774	1824	937	55	.
0		4	1687	774	1762	937	94	فما
0		4	1418	774	1655	937	98	أعلمه
0		4	1261	774	1380	937	99	صلى
0		4	1117	774	1217	937	100	الله
0		4	949	774	1079	937	94	عليه
0		4	748	774	910	937	85	وسلم
0		4	403	774	704	937	99	بالحقـائق
0		4	322	774	347	937	87	،
0		5	2895	946	3012	1121	77	وما
0		5	2730	946	2867	1121	100	أشد
0		5	2476	946	2696	1121	98	رعايته
0		5	2195	946	2442	1121	85	للحقوق
