stripe	column	line	left	top	right	bottom	confidence	text
0		1	1838	131	1888	200	100	252
0		1	1805	131	1915	200	100	2
0		2	2611	439	2663	653	99	22
0		2	2446	439	2523	653	100	-
0		2	2263	439	2394	653	100	فص
0		2	1906	439	2159	653	95	حكمة
0		2	1594	439	1863	653	97	إيناسية
0		2	1455	439	1542	653	100	في
0		2	1255	439	1394	653	100	كلمة
0		2	951	439	1220	653	98	إلياسية
0		3	2877	846	3059	1002	94	إلياس
0		3	2733	846	2818	1002	100	هو
0		3	2486	846	2701	1002	96	إدريس
0		3	2322	846	2421	1002	100	كان
0		3	2160	846	2283	1002	88	نبيا
0		3	2023	846	2127	1002	98	قبل
0		3	1859	846	1970	1002	88	نوح
0		3	1775	846	1814	1002	53	،
0		3	1514	846	1723	1002	81	ورفعه
0		3	1383	846	1481	1002	100	الله
0		3	1182	846	1351	1002	98	مكاناً
0		3	1018	846	1156	1002	98	عليا
0		3	953	846	972	1002	100	،
0		3	816	846	914	1002	90	فهو
0		3	705	846	770	1002	100	في
0		3	470	846	640	1002	100	قلب
0		3	353	846	373	1002	99	1
0		4	2962	1011	3189	1194	98	الأفلاك
0		4	2727	1011	2917	1194	99	ساكن
0		4	2556	1011	2689	1194	100	وهو
0		4	2379	1011	2511	1194	98	فلك
0		4	2144	1011	2340	1194	99	الشمس
0		4	2075	1011	2087	1194	100	.
0		4	1999	1011	2061	1194	100	ثم
0		4	1833	1011	1973	1194	95	بعث
0		4	1700	1011	1783	1194	98	إلى
0		4	1524	1011	1650	1194	100	قرية
0		4	1289	1011	1491	1194	99	بعلبك
0		4	1219	1011	1238	1194	90	،
0		4	1029	1011	1187	1194	99	وبعل
0		4	858	1011	984	1194	100	اسم
0		4	719	1011	820	1194	100	صنم
0		4	681	1011	693	1194	100	،
0		4	484	1011	655	1194	99	وبك
0		5	3117	1203	3184	1378	100	هو
0		5	2861	1203	3074	1378	97	سلطان
0		5	2714	1203	2817	1378	98	تلك
0		5	2494	1203	2677	1378	97	القرية
0		5	2445	1203	2463	1378	100	.
0		5	2250	1203	2415	1378	98	وكان
0		5	2085	1203	2201	1378	96	هذا
0		5	1902	1203	2067	1378	83	الصنم
0		5	1658	1203	1859	1378	86	المسمى
0		5	1493	1203	1609	1378	98	بعلً
0		5	1164	1203	1444	1378	100	مخصوصاً
0		5	968	1203	1139	1378	100	بالملك
0		5	919	1203	944	1378	100	.
0		5	730	1203	889	1378	100	وكان
0		5	486	1203	700	1378	99	إنياس
0		6	3043	1389	3189	1551	92	الذي
0		6	2916	1389	2992	1551	100	هو
0		6	2669	1389	2884	1551	99	إدريس
0		6	2529	1389	2611	1551	100	قد
0		6	2319	1389	2478	1551	100	مثل
0		6	2218	1389	2275	1551	92	له
0		6	2091	1389	2192	1551	98	(1)
0		6	1799	1389	2065	1551	95	انفـلاق
0		6	1563	1389	1741	1551	99	الجبل
0		6	1290	1389	1500	1551	96	المسمى
0		6	1081	1389	1246	1551	94	لبنان
0		6	985	1389	1036	1551	100	-
0		6	865	1389	934	1551	100	من
0		6	572	1389	826	1551	96	اللبنانة
0		6	490	1389	521	1551	100	،
0		7	3047	1560	3189	1737	92	وهي
0		7	2789	1560	3013	1737	95	الحاجة
0		7	2702	1560	2750	1737	100	-
0		7	2553	1560	2647	1737	100	عن
0		7	2377	1560	2519	1737	99	فرس
0		7	2242	1560	2316	1737	99	من
0		7	2120	1560	2201	1737	95	نار
0		7	2039	1560	2079	1737	99	،
0		7	1666	1560	1997	1737	94	وجميـع(2)
0		7	1462	1560	1639	1737	99	آلاته
0		7	1354	1560	1429	1737	93	من
0		7	1070	1560	1280	1737	100	ار(2).
0		7	867	1560	1030	1737	91	فلمـا
0		7	718	1560	840	1737	91	رآه
0		7	488	1560	692	1737	100	ركب
0		8	3055	1748	3185	1907	96	عليه
0		8	2751	1748	3015	1907	98	فسقطت
0		8	2600	1748	2700	1907	94	عنه
0		8	2336	1748	2571	1907	90	الشهوة
0		8	2272	1748	2302	1907	100	،
0		8	2067	1748	2238	1907	95	فكان
0		8	1892	1748	2022	1907	99	عقلا
0		8	1706	1748	1852	1907	100	(82
0		8	1594	1748	1642	1907	59	-
0		8	1454	1748	1548	1907	100	ا)
0		8	1337	1748	1425	1907	98	بلا
0		8	1121	1748	1297	1907	99	شهوة
0		8	1056	1748	1086	1907	99	،
0		8	928	1748	999	1907	100	فلم
0		8	782	1748	899	1907	100	يبق
0		8	682	1748	747	1907	100	له
0		8	484	1748	654	1907	98	تعلق
0		9	3131	1916	3190	2082	83	بما
0		9	2929	1916	3101	2082	99	تتعلق
0		9	2816	1916	2888	2082	100	به
0		9	2502	1916	2787	2082	98	الأغراض
0		9	2206	1916	2455	2082	96	النفسية
0		9	2135	1916	2165	2082	99	.
0		9	1921	1916	2094	2082	98	فكان
0		9	1749	1916	1886	2082	100	الحق
0		9	1595	1916	1696	2082	86	فيه
0		9	1311	1916	1560	2082	98	منزهـاً
0		9	1245	1916	1269	2082	100	،
0		9	1032	1916	1204	2082	96	فكان
0		9	902	1916	979	2082	99	على
0		9	652	1916	866	2082	100	النصف
0		9	481	1916	588	2082	100	من
0		10	2982	2091	3190	2262	97	المعرفة
0		10	2846	2091	2947	2262	98	بالله
0		10	2811	2091	2823	2262	99	؛
0		10	2680	2091	2793	2262	98	فإن
0		10	2478	2091	2645	2262	100	العقل
0		10	2330	2091	2431	2262	100	إذا
0		10	2153	2091	2301	2262	95	تجرد
0		10	1927	2091	2123	2262	94	لنفسه
0		10	1815	2091	1880	2262	92	من
0		10	1613	2091	1762	2262	93	حيث
0		10	1376	2091	1566	2262	98	أخذه
0		10	1157	2091	1352	2262	95	العلوم
0		10	1032	2091	1116	2262	100	عن
0		10	819	2091	991	2262	100	نظره
0		10	783	2091	795	2262	100	،
0		10	481	2091	754	2262	97	كانت(3)
0		11	2967	2271	3190	2444	90	معرفته
0		11	2831	2271	2936	2444	84	بالله
0		11	2726	2271	2806	2444	98	على
0		11	2491	2271	2682	2444	95	التنزيه
0		11	2410	2271	2459	2444	100	لا
0		11	2287	2271	2366	2444	100	على
0		11	2014	2271	2249	2444	100	التشبيه
0		11	1977	2271	1989	2444	100	.
0		11	1810	2271	1958	2444	87	وإذا
0		11	1575	2271	1778	2444	96	أعطاه
0		11	1439	2271	1543	2444	100	الله
0		11	1203	2271	1419	2444	96	المعرفة
0		11	950	2271	1165	2444	95	بالتجلي
0		11	752	2271	899	2444	100	كملت
0		11	485	2271	720	2444	92	معرفته
0		12	3081	2453	3184	2630	99	باله
0		12	3014	2453	3038	2630	100	،
0		12	2831	2453	2977	2630	100	فنزه
0		12	2722	2453	2770	2630	98	في
0		12	2478	2453	2672	2630	100	موضع
0		12	2271	2453	2441	2630	97	وشبه
0		12	2167	2453	2222	2630	100	في
0		12	1924	2453	2124	2630	96	موضع
0		12	1857	2453	1881	2630	99	،
0		12	1632	2453	1814	2630	99	ورأى
0		12	1382	2453	1577	2630	100	سريان
0		12	1200	2453	1339	2630	98	الحقى
0		12	1084	2453	1150	2630	91	في
0		12	822	2453	1035	2630	99	الصور
0		12	481	2453	767	2630	100	الطبيعية
0		13	2874	2639	3190	2796	96	والعنصرية
0		13	2839	2639	2851	2796	97	.
0		13	2692	2639	2822	2796	98	وما
0		13	2499	2639	2670	2796	100	بقيت
0		13	2400	2639	2453	2796	100	له
0		13	2166	2639	2360	2796	98	صورة
0		13	2055	2639	2137	2796	97	إلا
0		13	1850	2639	2014	2796	97	ويرى
0		13	1733	2639	1821	2796	92	(4)
0		13	1586	2639	1693	2796	99	عين
0		13	1405	2639	1552	2796	97	الحقى
0		13	1189	2639	1353	2796	100	عينها
0		13	1154	2639	1172	2796	100	.
0		13	949	2639	1137	2796	100	وهذه
0		13	703	2639	920	2796	100	المعرفة
0		13	481	2639	674	2796	98	التامة
0		14	3096	2805	3189	2980	98	التي
0		14	2856	2805	3042	2980	100	جاءت
0		14	2736	2805	2809	2980	98	بها
0		14	2448	2805	2708	2980	95	الشرائع
0		14	2221	2805	2415	2980	99	المنزلة
