stripe	column	line	left	top	right	bottom	confidence	text
0		1	1746	131	1774	198	100	2
0		2	2932	407	3108	584	99	عرض
0		2	2688	407	2864	584	100	عرض
0		2	2541	407	2633	584	100	(1)
0		2	2352	407	2510	584	95	وعين
0		2	2200	407	2303	584	85	عين
0		2	2035	407	2150	584	97	«إن
0		2	1772	407	1992	584	92	تعذبهم
0		2	1565	407	1735	584	91	فإنهم
0		2	1327	407	1521	584	99	عبادك
0		2	1156	407	1284	584	92	وإن
0		2	973	407	1113	584	98	تغفر
0		2	832	407	936	584	85	لهم
0		2	619	407	789	584	92	فإنك
0		2	417	407	557	584	100	أنت
0		3	2930	593	3120	768	98	لعزيز
0		3	2586	593	2891	768	94	الحكيم»
0		3	2517	593	2554	768	100	.
0		3	2389	593	2478	768	100	فلو
0		3	2210	593	2351	768	100	رأى
0		3	2103	593	2160	768	100	في
0		3	1925	593	2058	768	98	ذلك
0		3	1677	593	1886	768	93	العرض
0		3	1550	593	1613	768	95	ما
0		3	1307	593	1524	768	100	يوجب
0		3	1079	593	1269	768	100	تقديم
0		3	900	593	1034	768	97	الحق
0		3	640	593	849	768	94	وإيثار
0		3	417	593	596	768	97	جنابه
0		4	2987	777	3108	941	99	دعا
0		4	2771	777	2949	941	100	عليهم
0		4	2669	777	2733	941	100	لا
0		4	2409	777	2637	941	90	لهم.
0		4	2313	777	2389	941	99	فما
0		4	2109	777	2268	941	98	عرض
0		4	1906	777	2039	941	68	عليه
0		4	1791	777	1873	941	92	إلا
0		4	1683	777	1753	941	99	ما
0		4	1263	777	1657	941	96	استحقوا(2)
0		4	1168	777	1237	941	100	به
0		4	1053	777	1123	941	84	ما
0		4	824	777	1027	941	100	تعطيه
0		4	659	777	786	941	81	هذه
0		4	417	777	627	941	97	الآيةمن
0		5	2908	950	3121	1119	99	التسليم
0		5	2807	950	2861	1119	88	له
0		5	2458	950	2772	1119	88	والتعريض
0		5	2216	950	2399	1119	100	لعفوه
0		5	2109	950	2198	1119	86	(3)
0		5	2080	950	2092	1119	100	.
0		5	1926	950	2056	1119	87	وقد
0		5	1754	950	1885	1119	79	ورد
0		5	1642	950	1725	1119	83	أن
0		5	1452	950	1595	1119	99	الحق
0		5	1304	950	1405	1119	98	إذا
0		5	1115	950	1275	1119	95	أحب
0		5	878	950	1056	1119	99	صوت
0		5	618	950	826	1119	98	عبدهفي
0		5	417	950	595	1119	99	دعائه
0		6	3010	1128	3120	1289	83	إياه
0		6	2807	1128	2990	1289	90	أخـر
0		6	2528	1128	2768	1289	90	الاجابة
0		6	2378	1128	2483	1289	99	عنه
0		6	2215	1128	2326	1289	100	حتى
0		6	1934	1128	2169	1289	99	يتكرر
0		6	1752	1128	1889	1289	95	ذلك
0		6	1603	1128	1707	1289	87	منه
0		6	1427	1128	1550	1289	96	حباً
0		6	1303	1128	1407	1289	89	فيه
0		6	1212	1128	1270	1289	94	لا
0		6	919	1128	1179	1289	94	إعراضاً
0		6	802	1128	893	1289	76	عنه
0		6	417	1128	769	1289	93	،ولذلك(4)
0		7	3001	1298	3106	1480	82	جاء
0		7	2776	1298	2966	1480	97	بالاسم
0		7	2530	1298	2741	1480	92	الحكيم
0		7	2193	1298	2495	1480	100	؛والحكيم
0		7	2067	1298	2144	1480	84	هو
0		7	1870	1298	2039	1480	97	الذي
0		7	1681	1298	1828	1480	90	يضع
0		7	1407	1298	1646	1480	96	الأشياء
0		7	880	1298	1372	1480	96	مواضعها(5)ولا
0		7	536	1298	831	1480	99	يعدلبها
0		7	417	1298	494	1480	90	عما
0		8	2892	1489	3121	1659	96	تقتضيه
0		8	2608	1489	2854	1659	93	وتطلبه
0		8	2298	1489	2551	1659	99	حقائقها
0		8	2026	1489	2273	1659	100	بصفاتها
0		8	1995	1489	2007	1659	96	.
0		8	1717	1489	1976	1659	98	فالحكيم
0		8	1525	1489	1685	1659	99	العليم
0		8	1420	1489	1512	1659	92	(6)
0		8	1117	1489	1382	1659	94	بالترتيب
0		8	1067	1489	1079	1659	97	.
0		8	881	1489	1048	1659	100	فكان
0		8	721	1489	831	1659	100	صلى
0		8	584	1489	683	1659	100	الله
0		8	417	1489	546	1659	100	عليه
0		9	2977	1668	3120	1832	98	وسلم
0		9	2739	1668	2945	1832	96	بترداد
0		9	2563	1668	2694	1832	97	هذه
0		9	2400	1668	2531	1832	98	الآية
0		9	2280	1668	2355	1832	97	على
0		9	2111	1668	2230	1832	84	علم
0		9	1923	1668	2073	1832	99	عظيم
0		9	1804	1668	1884	1832	97	من
0		9	1678	1668	1778	1832	85	الله
0		9	1496	1668	1646	1832	96	تعالى
0		9	1452	1668	1464	1832	100	.
0		9	1333	1668	1433	1832	98	فمن
0		9	1201	1668	1289	1832	100	تلا
0		9	1044	1668	1163	1832	99	(63
0		9	931	1668	981	1832	100	-
0		9	769	1668	843	1832	67	)
0		9	417	1668	730	1832	95	فهكذا(7)
0		10	2997	1841	3120	2000	96	يتلو
0		10	2929	1841	2956	2000	99	،
0		10	2757	1841	2895	2000	99	وإلا
0		10	2360	1841	2717	2000	96	فالسكوت
0		10	2176	1841	2299	2000	92	أولى
0		10	2066	1841	2128	2000	90	به
0		10	2025	1841	2039	2000	79	.
0		10	1861	1841	2005	2000	91	وإذا
0		10	1690	1841	1827	2000	87	وفق
0		10	1546	1841	1642	2000	86	الله
0		10	1252	1841	1505	2000	99	عبداً(8)
0		10	1150	1841	1231	2000	92	إلى
