stripe	column	line	left	top	right	bottom	confidence	text
0		1	2986	259	3113	480	99	يزال
0		1	2891	259	2936	480	94	في
0		1	2619	259	2835	480	99	حجاب
0		1	2524	259	2574	480	93	لا
0		1	2264	259	2479	480	99	يرفع
0		1	2144	259	2226	480	96	مع
0		1	1979	259	2106	480	98	علمه
0		1	1821	259	1947	480	92	بأنه
0		1	1611	259	1782	480	91	منميز
0		1	1478	259	1561	480	75	عن
0		1	1162	259	1427	480	94	موجده
0		1	863	259	1123	480	93	بافتقاره
0		1	781	259	825	480	100	.
0		1	528	259	730	480	100	ولكن
0		1	426	259	495	480	92	لا
0		2	2981	503	3105	685	78	حظ
0		2	2883	503	2939	685	96	له
0		2	2786	503	2849	685	100	في
0		2	2488	503	2745	685	94	الوجوب
0		2	2343	503	2440	685	100	(1)
0		2	2135	503	2315	685	89	الذاتي
0		2	1941	503	2093	685	94	الذي
0		2	1684	503	1899	685	96	لوجود
0		2	1511	503	1649	685	90	الحق
0		2	1427	503	1448	685	100	؛
0		2	1289	503	1393	685	100	فلا
0		2	1150	503	1247	685	100	(2)
0		2	879	503	1122	685	95	يدركه
0		2	671	503	831	685	88	أبداً
0		2	616	503	644	685	100	.
0		2	422	503	575	685	98	فـلا
0		3	2989	716	3114	909	97	يزال
0		3	2800	716	2942	909	100	الحق
0		3	2681	716	2759	909	99	من
0		3	2510	716	2640	909	94	هذه
0		3	2249	716	2480	909	90	الحقيقة
0		3	2113	716	2208	909	99	غير
0		3	1882	716	2071	909	99	معلوم
0		3	1763	716	1840	909	99	علم
0		3	1591	716	1728	909	88	ذوق
0		3	1313	716	1538	909	98	وشهود
0		3	1230	716	1271	909	100	،
0		3	1052	716	1177	909	97	لأنه
0		3	969	716	1023	909	100	لا
0		3	738	716	934	909	100	قدم
0		3	424	716	703	909	100	للحادث
0		4	3066	942	3113	1122	86	في
0		4	2879	942	3019	1122	97	ذلك
0		4	2805	942	2832	1122	60	.
0		4	2692	942	2765	1122	99	فما
0		4	2550	942	2658	1122	100	جمع
0		4	2424	942	2517	1122	80	الله
0		4	2256	942	2397	1122	100	لآدم
0		4	2130	942	2230	1122	94	بين
0		4	1949	942	2096	1122	94	يديه
0		4	1828	942	1915	1122	99	إلا
0		4	1547	942	1795	1122	95	تشريفاً
0		4	1488	942	1514	1122	100	.
0		4	1260	942	1454	1122	90	ولهذا
0		4	1099	942	1214	1122	100	قال
0		4	825	942	1046	1122	100	لإبليس
0		4	731	942	759	1122	92	:
0		4	424	942	658	1122	90	مـا
0		5	2938	1131	3115	1309	98	منعك
0		5	2823	1131	2900	1309	99	أن
0		5	2591	1131	2784	1309	100	تسجد
0		5	2497	1131	2552	1309	99	لما
0		5	2254	1131	2453	1309	100	خلقت
0		5	1940	1131	2205	1309	82	بيدي»
0		5	1868	1131	1895	1309	89	؟
0		5	1724	1131	1840	1309	100	وما
0		5	1603	1131	1685	1309	100	هو
0		5	1487	1131	1565	1309	96	إلا
