stripe	column	line	left	top	right	bottom	confidence	text
0		1	753	249	834	343	90	-
0		1	770	249	752	343	100	 
0		1	795	249	769	343	100	1
0		1	820	249	794	343	100	1
0		1	847	249	819	343	93	3
0		1	875	249	846	343	100	 
0		1	710	249	875	343	74	-
0		2	1576	460	1586	549	83	1
0		2	1512	460	1576	549	56	2
0		2	1426	460	1513	549	99	 
0		2	1405	460	1425	549	99	و
0		2	1388	460	1406	549	67	ل
0		2	1375	460	1389	549	97	ه
0		2	1355	460	1375	549	99	ذ
0		2	1335	460	1355	549	99	ا
0		2	1321	460	1335	549	97	 
0		2	1312	460	1322	549	96	ا
0		2	1285	460	1311	549	99	ل
0		2	1258	460	1285	549	100	ك
0		2	1228	460	1258	549	96	ر
0		2	1191	460	1228	549	100	ب
0		2	1165	460	1192	549	90	ت
0		2	1151	460	1164	549	80	ن
0		2	1134	460	1151	549	99	ف
0		2	1108	460	1134	549	99	س
0		2	1081	460	1107	549	100	 
0		2	1067	460	1081	549	83	،
0		2	1060	460	1068	549	50	 
0		2	1044	460	1061	549	93	ف
0		2	1027	460	1044	549	97	ن
0		2	994	460	1027	549	95	س
0		2	963	460	994	549	97	ب
0		2	947	460	964	549	86	 
0		2	933	460	947	549	100	ا
0		2	924	460	934	549	100	ل
0		2	903	460	923	549	100	ن
0		2	876	460	904	549	100	ف
0		2	833	460	877	549	100	س
0		2	800	460	834	549	100	 
0		2	793	460	800	549	86	ا
0		2	780	460	794	549	100	ٕ
0		2	773	460	780	549	95	ل
0		2	756	460	774	549	97	ى
0		2	733	460	757	549	100	 
0		2	726	460	733	549	100	ا
0		2	713	460	727	549	100	ل
0		2	689	460	713	549	100	ر
0		2	670	460	690	549	99	ح
0		2	650	460	669	549	100	م
0		2	632	460	649	549	97	ن
0		2	619	460	633	549	100	 
0		2	612	460	620	549	96	ل
0		2	606	460	613	549	65	ا
0		2	596	460	606	549	100	ٔ
0		2	579	460	596	549	100	ن
0		2	563	460	579	549	97	ه
0		2	543	460	562	549	100	 
0		2	519	460	542	549	100	ر
0		2	486	460	519	549	99	ح
0		2	462	460	485	549	100	م
0		2	449	460	462	549	100	 
0		2	432	460	448	549	100	ب
0		2	416	460	432	549	100	ه
0		2	396	460	415	549	100	 
0		2	375	460	395	549	100	م
0		2	362	460	375	549	89	ا
0		2	341	460	361	549	97	 
0		2	315	460	342	549	100	ط
0		2	302	460	315	549	100	ل
0		2	288	460	301	549	84	ب
0		2	271	460	288	549	100	ت
0		2	258	460	271	549	100	ه
0		2	251	460	258	549	83	 
0		2	244	460	252	549	86	ا
0		2	228	460	245	549	100	ل
0		2	215	460	228	549	100	ن
0		2	185	460	214	549	100	س
0		2	141	460	184	549	100	ب
0		3	1477	562	1497	643	100	ا
0		3	1464	562	1478	643	99	ل
0		3	1458	562	1465	643	100	ا
0		3	1449	562	1458	643	70	ٕ
0		3	1432	562	1448	643	99	ل
0		3	1423	562	1432	643	99	ه
0		3	1403	562	1422	643	100	ي
0		3	1390	562	1402	643	99	ة
0		3	1367	562	1389	643	100	 
0		3	1351	562	1367	643	100	م
0		3	1332	562	1350	643	100	ن
0		3	1315	562	1331	643	100	 
0		3	1308	562	1315	643	99	ا
0		3	1293	562	1309	643	96	ٕ
0		3	1280	562	1292	643	100	ي
0		3	1267	562	1279	643	100	ج
0		3	1247	562	1266	643	99	ا
0		3	1230	562	1246	643	100	د
0		3	1211	562	1231	643	78	 
0		3	1188	562	1211	643	100	ص
0		3	1159	562	1188	643	96	و
0		3	1139	562	1159	643	100	ر
0		3	1120	562	1140	643	100	 
0		3	1113	562	1120	643	100	ا
0		3	1098	562	1114	643	100	ل
0		3	1078	562	1097	643	100	ع
0		3	1068	562	1077	643	100	ا
0		3	1055	562	1068	643	100	ل
0		3	1046	562	1055	643	100	م
0		3	1029	562	1045	643	100	 
0		3	1016	562	1029	643	99	ا
0		3	1007	562	1016	643	100	ل
0		3	990	562	1006	643	100	ت
0		3	981	562	990	643	67	ي
0		3	968	562	980	643	70	 
0		3	957	562	967	643	100	ق
0		3	944	562	958	643	100	ل
0		3	938	562	945	643	100	م
0		3	922	562	938	643	100	ن
0		3	909	562	921	643	100	ا
0		3	886	562	908	643	99	 
0		3	866	562	886	643	83	ه
0		3	840	562	867	643	99	ي
0		3	811	562	841	643	98	 
0		3	792	562	811	643	98	ظ
0		3	768	562	791	643	100	ا
0		3	749	562	769	643	78	ه
0		3	729	562	749	643	99	ر
0		3	710	562	730	643	88	 
0		3	694	562	710	643	99	ا
0		3	677	562	693	643	100	ل
0		3	664	562	678	643	100	ح
0		3	645	562	665	643	100	ق
0		3	629	562	645	643	100	 
0		3	619	562	628	643	64	ا
0		3	610	562	619	643	66	ٕ
0		3	597	562	609	643	100	ذ
0		3	573	562	596	643	100	 
0		3	558	562	574	643	97	ه
0		3	538	562	557	643	100	و
0		3	521	562	537	643	100	 
0		3	508	562	522	643	100	ا
0		3	492	562	509	643	88	ل
0		3	469	562	492	643	100	ظ
0		3	450	562	470	643	99	ا
0		3	430	562	450	643	100	ه
0		3	408	562	431	643	98	ر
0		3	398	562	407	643	99	 
0		3	382	562	398	643	100	،
0		3	359	562	381	643	99	و
0		3	333	562	359	643	100	ه
0		3	313	562	333	643	100	و
0		3	294	562	314	643	100	 
0		3	285	562	294	643	60	ب
0		3	258	562	284	643	100	ا
0		3	239	562	258	643	61	ط
0		3	220	562	238	643	100	ن
0		3	207	562	219	643	62	ه
0		3	190	562	206	643	95	ا
0		3	177	562	190	643	100	 
0		3	170	562	177	643	98	ا
0		3	155	562	171	643	100	ٕ
0		3	141	562	154	643	92	ذ
0		4	1476	652	1499	736	74	ه
0		4	1456	652	1476	736	100	و
0		4	1443	652	1457	736	99	 
0		4	1430	652	1444	736	99	ا
0		4	1417	652	1431	736	71	ل
0		4	1401	652	1418	736	99	ب
0		4	1381	652	1401	736	100	ا
0		4	1352	652	1381	736	99	ط
0		4	1330	652	1352	736	100	ن
0		4	1313	652	1329	736	100	 
0		4	1306	652	1313	736	91	،
0		4	1290	652	1307	736	100	 
0		4	1267	652	1290	736	100	و
0		4	1245	652	1267	736	83	ه
0		4	1221	652	1244	736	99	و
0		4	1202	652	1222	736	100	 
0		4	1195	652	1202	736	94	ا
0		4	1182	652	1196	736	100	ل
0		4	1176	652	1183	736	100	ا
0		4	1156	652	1176	736	100	ٔ
0		4	1143	652	1156	736	75	و
0		4	1114	652	1143	736	100	ل
0		4	1091	652	1114	736	100	 
0		4	1084	652	1091	736	100	ا
