stripe	column	line	left	top	right	bottom	confidence	text
2		1	1330	423	1404	497	95	 
2		1	1281	423	1331	497	100	ه
2		1	1215	423	1280	497	100	 
2		1	1142	423	1215	497	99	 
2		1	1096	423	1142	497	100	0
2		1	1015	423	1096	497	73	ه
2		1	941	423	1015	497	82	4
2		1	907	423	942	497	100	 
2		1	834	423	907	497	57	4
2		1	734	423	834	497	98	ص
2		1	679	423	733	497	66	ر
2		1	664	423	680	497	91	 
2		1	618	423	665	497	100	م
2		2	1381	506	1452	723	44	ف
2		2	1196	506	1381	723	94	ص
2		2	1027	506	1197	723	99	ر
2		2	770	506	1026	723	83	ل
2		2	615	506	771	723	69	ي
2		2	558	506	614	723	93	ل
2		3	1429	958	1453	1101	66	ل
2		3	1405	958	1429	1101	83	ث
2		3	1374	958	1404	1101	81	ي
2		3	1331	958	1374	1101	47	ا
2		3	1313	958	1331	1101	93	ا
2		3	1294	958	1312	1101	75	ل
2		3	1276	958	1294	1101	99	ب
2		3	1258	958	1276	1101	46	ي
2		3	1233	958	1257	1101	36	ي
2		3	1215	958	1233	1101	92	ل
2		3	1202	958	1214	1101	40	ي
2		3	1190	958	1202	1101	82	ا
2		3	1178	958	1190	1101	76	ل
2		3	1166	958	1178	1101	32	ت
2		3	1135	958	1165	1101	55	ي
2		3	1104	958	1134	1101	54	ن
2		3	1068	958	1104	1101	60	ب
2		3	1043	958	1067	1101	68	ي
2		3	1031	958	1043	1101	91	ٔ
2		3	1006	958	1030	1101	95	ر
2		3	975	958	1006	1101	97	ي
2		3	957	958	975	1101	96	 
2		3	939	958	957	1101	58	ل
2		3	908	958	938	1101	100	ت
2		3	890	958	908	1101	28	و
2		3	840	958	889	1101	93	ف
2		3	785	958	840	1101	54	ي
2		3	755	958	785	1101	51	ت
2		3	724	958	754	1101	95	ت
2		3	693	958	723	1101	100	ن
2		3	663	958	693	1101	99	ز
2		3	632	958	662	1101	100	ه
2		3	613	958	631	1101	99	ج
2		3	601	958	613	1101	89	م
2		3	577	958	601	1101	97	ر
2		3	558	958	576	1101	93	ت
2		4	1261	1132	1287	1257	97	و
2		4	1228	1132	1261	1257	96	ا
2		4	1215	1132	1228	1257	24	ل
2		4	1182	1132	1214	1257	97	ت
2		4	1156	1132	1182	1257	98	ع
2		4	1130	1132	1156	1257	54	ل
2		4	1097	1132	1130	1257	79	ي
2		4	1064	1132	1097	1257	100	ق
2		4	999	1132	1064	1257	100	ا
2		4	926	1132	998	1257	100	ت
2		4	868	1132	927	1257	99	ـ
2		4	836	1132	868	1257	100	ه
2		4	823	1132	835	1257	98	ل
2		4	796	1132	822	1257	84	ي
2		4	770	1132	796	1257	52	ي
2		4	737	1132	769	1257	100	ٔ
2		5	1068	1426	1100	1479	76	ب
2		5	1017	1426	1067	1479	51	ت
2		5	982	1426	1018	1479	100	ل
2		5	973	1426	982	1479	96	م
2		5	941	1426	973	1479	100	ر
2		6	1256	1494	1269	1627	70	ا
2		6	1243	1494	1256	1627	97	ٔ
2		6	1209	1494	1242	1627	98	ب
2		6	1176	1494	1210	1627	56	و
2		6	1136	1494	1176	1627	92	ا
2		6	1109	1494	1135	1627	77	ل
2		6	1029	1494	1109	1627	93	ع
2		6	949	1494	1029	1627	100	ع
2		6	909	1494	949	1627	64	ف
2		6	862	1494	909	1627	99	ي
2		6	842	1494	862	1627	98	ف
2		6	755	1494	842	1627	100	ي
2		7	1232	1642	1268	1716	73	ك
2		7	1213	1642	1233	1716	54	ت
2		7	1192	1642	1214	1716	95	ر
2		7	1176	1642	1191	1716	97	ف
2		7	1167	1642	1176	1716	99	ي
2		7	1157	1642	1166	1716	62	 
2		7	1144	1642	1157	1716	90	ا
2		7	1129	1642	1144	1716	67	ل
2		7	1112	1642	1128	1716	100	ق
2		7	1097	1642	1113	1716	99	ل
2		7	1074	1642	1096	1716	99	ي
2		7	1049	1642	1075	1716	84	ق
2		7	1034	1642	1050	1716	98	ت
2		7	1017	1642	1033	1716	100	 
2		7	1011	1642	1018	1716	98	م
2		7	998	1642	1011	1716	84	ي
2		7	977	1642	999	1716	99	ن
2		7	964	1642	976	1716	100	 
2		7	945	1642	963	1716	91	ج
2		7	926	1642	944	1716	100	ا
2		7	903	1642	925	1716	100	م
2		7	884	1642	904	1716	100	ع
2		7	859	1642	885	1716	93	ت
2		7	825	1642	859	1716	100	ك
2		7	808	1642	824	1716	99	ي
2		7	795	1642	809	1716	100	ر
2		7	776	1642	796	1716	100	د
2		7	742	1642	777	1716	99	ج
2		8	1355	2237	1374	2369	100	ا
2		8	1336	2237	1355	2369	97	ل
2		8	1317	2237	1336	2369	64	ن
2		8	1278	2237	1316	2369	83	ا
2		8	1250	2237	1278	2369	96	ش
2		8	1221	2237	1249	2369	64	ث
2		8	1177	2237	1221	2369	89	ر
2		8	1149	2237	1178	2369	84	 
2		8	1135	2237	1149	2369	97	ر
2		8	1110	2237	1134	2369	97	ا
2		8	1081	2237	1111	2369	100	ر
2		8	1058	2237	1082	2369	99	ا
2		8	1049	2237	1058	2369	93	ل
2		8	1034	2237	1048	2369	97	ك
2		8	1010	2237	1034	2369	100	ت
2		8	967	2237	1010	2369	100	ا
2		8	914	2237	967	2369	96	ب
2		8	876	2237	914	2369	99	ا
2		8	851	2237	875	2369	84	ل
2		8	823	2237	852	2369	99	ج
2		8	780	2237	823	2369	97	ـ
2		8	742	2237	780	2369	75	ر
2		8	689	2237	741	2369	99	ي
2		9	1205	2378	1217	2498	81	 
2		9	1187	2378	1205	2498	94	ي
2		9	1175	2378	1187	2498	95	ي
2		9	1166	2378	1175	2498	82	ر
2		9	1130	2378	1166	2498	100	و
