stripe	column	line	left	top	right	bottom	confidence	text
1	l	1	970	243	1049	339	99	-
1	l	1	986	243	971	339	100	 
1	l	1	1007	243	985	339	100	1
1	l	1	1034	243	1007	339	99	2
1	l	1	1061	243	1034	339	100	1
1	l	1	924	243	1061	339	97	 
1	l	2	1668	410	1689	517	99	م
1	l	2	1650	410	1668	517	90	ن
1	l	2	1635	410	1650	517	99	ه
1	l	2	1617	410	1635	517	100	 
1	l	2	1590	410	1617	517	99	ت
1	l	2	1563	410	1590	517	95	ك
1	l	2	1536	410	1563	517	100	و
1	l	2	1506	410	1536	517	95	ن
1	l	2	1485	410	1506	517	100	 
1	l	2	1464	410	1485	517	100	ف
1	l	2	1440	410	1464	517	94	ط
1	l	2	1422	410	1440	517	100	ف
1	l	2	1407	410	1422	517	100	ا
1	l	2	1392	410	1407	517	100	 
1	l	2	1371	410	1392	517	100	ع
1	l	2	1359	410	1371	517	100	ل
1	l	2	1341	410	1359	517	100	ي
1	l	2	1323	410	1341	517	100	ه
1	l	2	1305	410	1323	517	100	 
1	l	2	1290	410	1305	517	100	ف
1	l	2	1275	410	1290	517	100	ه
1	l	2	1254	410	1275	517	100	و
1	l	2	1236	410	1254	517	100	 
1	l	2	1221	410	1236	517	100	ي
1	l	2	1206	410	1221	517	100	ح
1	l	2	1182	410	1206	517	99	ف
1	l	2	1155	410	1182	517	100	ظ
1	l	2	1137	410	1155	517	91	ه
1	l	2	1119	410	1137	517	97	 
1	l	2	1101	410	1119	517	99	م
1	l	2	1083	410	1101	517	99	ن
1	l	2	1065	410	1083	517	100	 
1	l	2	1050	410	1065	517	100	ت
1	l	2	1035	410	1050	517	100	ح
1	l	2	1014	410	1035	517	100	ت
1	l	2	999	410	1014	517	100	ه
1	l	2	984	410	999	517	100	 
1	l	2	975	410	984	517	98	،
1	l	2	954	410	975	517	100	 
1	l	2	942	410	954	517	100	ك
1	l	2	936	410	942	517	95	م
1	l	2	927	410	936	517	100	ا
1	l	2	918	410	927	517	100	 
1	l	2	906	410	918	517	100	ا
1	l	2	894	410	906	517	100	ٔ
1	l	2	876	410	894	517	94	ن
1	l	2	858	410	876	517	100	 
1	l	2	846	410	858	517	100	ا
