stripe	column	line	left	top	right	bottom	confidence	text
0		1	1005	252	1059	349	92	-
0		1	1020	252	1005	349	100	 
0		1	1041	252	1020	349	99	1
0		1	961	252	1041	349	100	 
0		2	1681	406	1702	491	98	ك
0		2	1666	406	1681	491	99	ت
0		2	1643	406	1666	491	100	ا
0		2	1617	406	1643	491	98	ب
0		2	1590	406	1616	491	100	 
0		2	1572	406	1590	491	100	ف
0		2	1547	406	1573	491	94	ص
0		2	1517	406	1546	491	93	و
0		2	1482	406	1517	491	100	ص
0		2	1453	406	1481	491	100	 
0		2	1438	406	1453	491	100	ا
0		2	1424	406	1438	491	100	ل
0		2	1395	406	1423	491	99	ح
0		2	1365	406	1394	491	70	ك
0		2	1344	406	1365	491	100	م
0		2	1330	406	1345	491	99	 
0		2	1318	406	1330	491	100	ا
0		2	1303	406	1318	491	99	ل
0		2	1283	406	1304	491	67	ذ
0		2	1251	406	1283	491	98	ي
0		2	1227	406	1251	491	99	 
0		2	1219	406	1228	491	99	ي
0		2	1207	406	1219	491	99	م
0		2	1196	406	1207	491	100	ث
0		2	1172	406	1195	491	100	ل
0		2	1143	406	1172	491	100	 
0		2	1120	406	1142	491	100	خ
0		2	1102	406	1119	491	100	ل
0		2	1081	406	1102	491	100	ا
0		2	1055	406	1082	491	80	ص
0		2	1034	406	1055	491	99	ة
0		2	1011	406	1035	491	100	 
0		2	993	406	1011	491	61	م
0		2	968	406	994	491	100	ذ
0		2	938	406	967	491	100	ه
0		2	909	406	938	491	100	ب
0		2	876	406	908	491	100	 
0		2	853	406	877	491	100	ظ
0		2	823	406	853	491	100	ل
0		2	795	406	824	491	100	 
0		2	780	406	795	491	100	ي
0		2	745	406	780	491	100	ض
0		2	716	406	744	491	100	ط
0		2	687	406	715	491	100	ر
0		2	652	406	686	491	100	ب
0		2	625	406	651	491	99	 
0		2	616	406	625	491	100	ف
0		2	593	406	616	491	100	ي
0		2	564	406	593	491	100	 
0		2	535	406	563	491	100	ص
0		2	508	406	534	491	100	د
0		2	479	406	508	491	98	ر
0		2	461	406	479	491	100	ه
0		2	444	406	461	491	100	 
0		2	432	406	444	491	100	ن
0		2	402	406	432	491	100	ي
0		2	373	406	403	491	91	ف
0		2	356	406	374	491	100	ا
0		3	1685	500	1707	588	100	و
0		3	1673	500	1685	588	99	ا
0		3	1664	500	1673	588	93	ٔ
0		3	1645	500	1663	588	100	ر
0		3	1623	500	1645	588	94	ب
0		3	1608	500	1624	588	100	ع
0		3	1593	500	1608	588	100	ي
0		3	1580	500	1593	588	99	ن
0		3	1555	500	1581	588	99	 
0		3	1534	500	1556	588	100	ع
0		3	1518	500	1534	588	95	ا
0		3	1497	500	1519	588	100	م
0		3	1488	500	1497	588	100	ا
0		3	1479	500	1488	588	81	ً
0		3	1463	500	1478	588	99	 
0		3	1448	500	1463	588	100	،
0		3	1429	500	1448	588	100	 
0		3	1411	500	1429	588	100	و
0		3	1386	500	1410	588	100	ه
0		3	1368	500	1386	588	100	و
0		3	1346	500	1367	588	100	 
0		3	1340	500	1346	588	100	ل
0		3	1321	500	1340	588	100	ا
0		3	1303	500	1322	588	100	 
0		3	1290	500	1303	588	100	ي
0		3	1272	500	1291	588	100	ج
0		3	1251	500	1272	588	99	ر
0		3	1235	500	1250	588	85	و
