stripe	column	line	left	top	right	bottom	confidence	text
0		1	1798	100	1900	208	100	 
0		1	1844	100	1798	208	100	8
0		1	1890	100	1844	208	100	9
0		1	1688	100	1890	208	98	 
0		2	3151	311	3187	490	100	ع
0		2	3139	311	3151	490	92	ل
0		2	3103	311	3139	490	95	ى
0		2	3078	311	3102	490	100	 
0		2	3054	311	3078	490	97	ا
0		2	3023	311	3054	490	100	ل
0		2	2987	311	3023	490	100	ع
0		2	2963	311	2987	490	100	ا
0		2	2920	311	2962	490	100	ر
0		2	2853	311	2919	490	100	ف
0		2	2786	311	2852	490	100	 
0		2	2756	311	2786	490	98	غ
0		2	2719	311	2755	490	100	ف
0		2	2695	311	2719	490	100	ل
0		2	2670	311	2694	490	100	ة
0		2	2628	311	2670	490	100	 
0		2	2585	311	2627	490	97	ع
0		2	2542	311	2584	490	100	ن
0		2	2494	311	2542	490	100	 
0		2	2445	311	2493	490	100	ح
0		2	2396	311	2444	490	58	ف
0		2	2335	311	2396	490	100	ظ
0		2	2293	311	2335	490	100	 
0		2	2256	311	2292	490	100	م
0		2	2226	311	2256	490	100	ا
0		2	2183	311	2225	490	100	 
0		2	2141	311	2183	490	99	خ
0		2	2098	311	2140	490	99	ل
0		2	2049	311	2097	490	100	ق
0		2	1976	311	2049	490	99	 
0		2	1933	311	1975	490	75	ع
0		2	1879	311	1933	490	79	د
0		2	1818	311	1878	490	100	م
0		2	1775	311	1817	490	77	 
0		2	1745	311	1775	490	100	ذ
0		2	1702	311	1744	490	100	ل
0		2	1647	311	1701	490	100	ك
0		2	1617	311	1647	490	100	 
0		2	1586	311	1616	490	100	ا
0		2	1568	311	1586	490	89	ل
0		2	1556	311	1568	490	100	م
0		2	1543	311	1555	490	100	خ
0		2	1519	311	1543	490	99	غ
0		2	1495	311	1519	490	100	ل
0		2	1458	311	1495	490	100	و
0		2	1404	311	1458	490	100	ق
0		2	1343	311	1403	490	100	 
0		2	1318	311	1342	490	100	؛
0		2	1288	311	1318	490	100	 
0		2	1263	311	1288	490	100	ا
0		2	1251	311	1263	490	80	ٕ
0		2	1227	311	1251	490	100	ل
0		2	1190	311	1227	490	100	ا
0		2	1142	311	1190	490	100	 
0		2	1129	311	1141	490	96	ا
0		2	1099	311	1129	490	99	ٔ
0		2	1062	311	1099	490	100	ن
0		2	1026	311	1062	490	100	 
0		2	971	311	1026	490	100	ي
0		2	910	311	971	490	100	ك
0		2	868	311	910	490	100	و
0		2	807	311	867	490	100	ن
0		2	764	311	806	490	100	 
0		2	740	311	764	490	100	ا
0		2	703	311	739	490	100	ل
0		2	673	311	703	490	100	ع
0		2	648	311	672	490	100	ا
0		2	600	311	648	490	100	ر
0		2	502	311	599	490	100	ف
0		3	3129	515	3199	695	99	ق
0		3	3066	515	3129	695	46	د
0		3	3025	515	3066	695	100	 
0		3	2974	515	3026	695	100	ض
0		3	2916	515	2973	695	96	ب
0		3	2864	515	2916	695	100	ط
0		3	2812	515	2864	695	100	 
0		3	2777	515	2812	695	100	ج
0		3	2743	515	2778	695	99	م
0		3	2714	515	2743	695	100	ي
0		3	2685	515	2714	695	67	ـ
0		3	2644	515	2685	695	99	ع
0		3	2610	515	2645	695	99	 
0		3	2581	515	2611	695	100	ا
0		3	2547	515	2582	695	100	ل
0		3	2523	515	2547	695	95	ح
0		3	2466	515	2524	695	100	ض
0		3	2414	515	2466	695	99	ر
0		3	2362	515	2414	695	88	ا
0		3	2305	515	2362	695	62	ت
0		3	2252	515	2304	695	100	 
0		3	2212	515	2253	695	82	و
0		3	2166	515	2212	695	96	ه
0		3	2120	515	2166	695	99	و
0		3	2085	515	2120	695	100	 
0		3	2062	515	2086	695	100	ل
0		3	2039	515	2063	695	65	ا
0		3	2004	515	2040	695	100	ي
0		3	1958	515	2005	695	100	غ
0		3	1924	515	1959	695	100	ف
0		3	1878	515	1924	695	100	ل
0		3	1825	515	1878	695	100	 
0		3	1774	515	1826	695	84	م
0		3	1728	515	1774	695	48	ط
0		3	1699	515	1728	695	99	ل
0		3	1664	515	1699	695	100	ق
0		3	1624	515	1665	695	100	ا
0		3	1589	515	1624	695	100	 
0		3	1560	515	1590	695	100	،
0		3	1532	515	1561	695	100	 
0		3	1502	515	1532	695	97	ب
0		3	1463	515	1503	695	100	ل
0		3	1416	515	1462	695	100	 
0		3	1393	515	1417	695	98	ل
0		3	1358	515	1394	695	100	ا
0		3	1324	515	1359	695	100	 
0		3	1289	515	1324	695	100	ب
0		3	1249	515	1290	695	100	د
0		3	1209	515	1249	695	80	 
0		3	1168	515	1209	695	100	م
0		3	1122	515	1169	695	98	ن
0		3	1070	515	1122	695	100	 
0		3	1018	515	1071	695	100	ح
0		3	967	515	1019	695	98	ض
0		3	903	515	966	695	100	ر
0		3	862	515	903	695	100	ة
0		3	833	515	863	695	100	 
0		3	799	515	834	695	100	ي
0		3	748	515	799	695	100	ش
0		3	701	515	747	695	100	ه
0		3	655	515	702	695	100	د
0		3	609	515	655	695	100	ه
0		3	574	515	609	695	97	ا
0		3	540	515	575	695	100	 
0		3	511	515	540	695	96	.
0		4	3157	716	3187	873	99	ف
0		4	3140	716	3158	873	87	ا
0		4	3122	716	3140	873	100	ٕ
0		4	3086	716	3122	873	100	ذ
0		4	3057	716	3087	873	100	ا
0		4	3021	716	3057	873	100	 
0		4	2974	716	3022	873	100	خ
0		4	2938	716	2974	873	100	ل
0		4	2879	716	2939	873	58	ق
0		4	2820	716	2880	873	100	 
0		4	2796	716	2820	873	100	ا
0		4	2773	716	2797	873	100	ل
0		4	2731	716	2773	873	100	ع
0		4	2707	716	2731	873	100	ا
0		4	2660	716	2708	873	100	ر
0		4	2595	716	2661	873	99	ف
0		4	2542	716	2596	873	73	 
0		4	2518	716	2542	873	87	ب
0		4	2488	716	2518	873	100	ه
0		4	2453	716	2489	873	99	م
0		4	2417	716	2453	873	100	ت
0		4	2376	716	2418	873	100	ه
0		4	2323	716	2376	873	100	 
0		4	2287	716	2323	873	83	م
0		4	2257	716	2287	873	95	ا
0		4	2222	716	2258	873	99	 
0		4	2174	716	2222	873	99	خ
0		4	2133	716	2175	873	95	ل
0		4	2086	716	2134	873	76	ق
0		4	2032	716	2086	873	99	 
0		4	2003	716	2033	873	97	و
0		4	1967	716	2003	873	82	ل
0		4	1938	716	1968	873	99	ه
0		4	1896	716	1938	873	100	 
0		4	1861	716	1897	873	97	ه
0		4	1807	716	1861	873	100	ذ
0		4	1772	716	1808	873	99	ه
0		4	1742	716	1772	873	97	 
0		4	1719	716	1743	873	100	ا
0		4	1695	716	1719	873	100	ل
0		4	1683	716	1695	873	100	ا
0		4	1642	716	1683	873	100	ٕ
0		4	1588	716	1642	873	91	ح
0		4	1547	716	1589	873	100	ا
0		4	1494	716	1547	873	100	ط
0		4	1464	716	1494	873	100	ة
0		4	1411	716	1464	873	87	 
0		4	1363	716	1411	873	64	ظ
0		4	1328	716	1364	873	99	ه
0		4	1292	716	1328	873	98	ر
0		4	1251	716	1293	873	100	 
0		4	1215	716	1251	873	100	ذ
0		4	1180	716	1216	873	100	ل
0		4	1126	716	1180	873	100	ك
0		4	1091	716	1127	873	100	 
0		4	1055	716	1091	873	99	ا
0		4	1020	716	1056	873	100	ل
0		4	1002	716	1020	873	100	خ
0		4	973	716	1003	873	100	ل
0		4	925	716	973	873	100	ق
0		4	872	716	926	873	100	 
0		4	836	716	872	873	76	ب
0		4	789	716	837	873	100	ص
0		4	736	716	790	873	100	و
0		4	688	716	736	873	100	ر
0		4	641	716	689	873	100	ت
0		4	617	716	641	873	100	ه
0		4	606	716	618	873	100	 
0		4	576	716	606	873	100	(
0		4	534	716	576	873	100	1
0		4	505	716	535	873	99	)
0		5	3165	906	3189	1076	97	ف
0		5	3131	906	3166	1076	100	ي
0		5	3073	906	3131	1076	100	 
0		5	3033	906	3074	1076	58	ك
0		5	2987	906	3034	1076	100	ل
0		5	2930	906	2987	1076	100	 
0		5	2878	906	2930	1076	100	ح
0		5	2821	906	2878	1076	61	ض
0		5	2769	906	2820	1076	100	ر
0		5	2717	906	2769	1076	100	ة
0		5	2676	906	2717	1076	100	 
0		5	2648	906	2677	1076	97	،
0		5	2607	906	2648	1076	100	 
0		5	2568	906	2608	1076	99	و
0		5	2510	906	2567	1076	89	ص
0		5	2469	906	2510	1076	100	ا
0		5	2413	906	2470	1076	100	ر
0		5	2355	906	2412	1076	77	ت
0		5	2314	906	2355	1076	99	 
0		5	2303	906	2315	1076	72	ا
0		5	2262	906	2303	1076	99	ل
0		5	2211	906	2262	1076	96	ص
0		5	2159	906	2210	1076	99	و
0		5	2101	906	2159	1076	79	ر
0		5	2055	906	2101	1076	99	 
0		5	2026	906	2056	1076	100	ي
0		5	1992	906	2027	1076	100	ح
0		5	1946	906	1992	1076	100	ف
0		5	1883	906	1946	1076	100	ظ
