page	stripe	column	line	left	top	right	bottom
0		1	1694	99	2028	196
0		2	502	404	3223	591
0		3	503	601	3224	764
0		4	501	774	3223	940
0		5	502	950	3220	1119
0		6	503	1129	3229	1292
0		7	506	1310	3230	1468
0		8	515	1494	3228	1654
0		9	504	1664	3229	1835
0		10	509	1845	3228	2017
0		11	339	2027	3230	2192
0		12	510	2202	3230	2369
0		13	513	2379	3230	2555
0		14	512	2565	3230	2738
0		15	515	2748	3230	2911
0		16	511	2921	3230	3083
0		17	514	3093	3230	3266
0		18	308	3276	3230	3449
0		19	308	3463	3230	3640
