page	stripe	column	line	left	top	right	bottom
0		1	1673	100	2059	198
0		2	497	410	3205	594
0		3	507	606	3205	767
0		4	497	777	3205	946
0		5	340	956	3205	1128
0		6	498	1138	3205	1307
0		7	340	1321	3205	1482
0		8	500	1492	3205	1665
0		9	340	1675	3205	1842
0		10	503	1854	3205	2026
0		11	491	2036	3205	2207
0		12	340	2217	3205	2382
0		13	493	2392	3205	2564
0		14	499	2574	3205	2745
0		15	492	2755	3205	2923
0		16	484	2933	3205	3098
0		17	488	3108	3205	3276
0		18	480	3286	3205	3467
0		19	480	3477	3205	3691
