page	stripe	column	line	left	top	right	bottom
0		1	1491	102	1883	210
0		2	350	418	3061	592
0		3	350	602	3055	773
0		4	350	783	3056	951
0		5	350	961	3065	1126
0		6	350	1136	3059	1311
0		7	350	1321	3072	1490
0		8	350	1500	3061	1670
0		9	350	1680	3060	1843
0		10	350	1853	3065	2020
0		11	350	2030	3066	2200
0		12	350	2210	3058	2379
0		13	350	2389	3059	2552
0		14	350	2572	3062	2736
0		15	350	2746	3065	2916
0		16	350	2926	3062	3094
0		17	350	3104	3204	3277
0		18	350	3287	3061	3447
0		19	350	3463	3062	3715
