page	stripe	column	line	left	top	right	bottom
0		1	1679	99	2067	204
0		2	508	408	3227	587
0		3	505	597	3235	766
0		4	509	776	3235	945
0		5	508	955	3233	1127
0		6	516	1137	3235	1304
0		7	514	1314	3235	1486
0		8	507	1506	3235	1666
0		9	515	1676	3235	1846
0		10	512	1856	3232	2028
0		11	310	2038	3235	2207
0		12	510	2217	3235	2393
0		13	2351	2405	3235	2569
0		14	310	2689	2959	2855
0		15	803	2865	2959	3016
0		16	805	3026	2963	3173
0		17	809	3183	2967	3335
0		18	803	3345	2961	3488
0		19	803	3498	2965	3707
