page	stripe	column	line	left	top	right	bottom
0		1	1689	99	2066	199
0		2	530	413	3228	587
0		3	527	597	3228	764
0		4	526	774	3228	942
0		5	355	952	3228	1119
0		6	521	1129	3228	1301
0		7	526	1311	3228	1489
0		8	523	1499	3228	1666
0		9	518	1676	3228	1848
0		10	358	1858	3228	2021
0		11	523	2031	3228	2202
0		12	518	2220	3228	2377
0		13	519	2387	3228	2561
0		14	516	2579	3228	2733
0		15	520	2743	3228	2917
0		16	523	2927	3228	3094
0		17	518	3104	3228	3283
0		18	320	3293	3228	3461
0		19	514	3473	3228	3645
