page	stripe	column	line	left	top	right	bottom	confidence	letters
0		1	1584	99	1729	211	100	-
0		1	1607	99	1583	211	100	 
0		1	1647	99	1607	211	100	1
0		1	1698	99	1646	211	99	3
0		1	1749	99	1697	211	100	4
0		1	1808	99	1748	211	100	 
0		1	1501	99	1807	211	92	-
0		2	2995	418	3028	590	53	و
0		2	2942	418	2995	590	99	ا
0		2	2909	418	2942	590	100	ع
0		2	2889	418	2909	590	84	ل
0		2	2863	418	2889	590	100	م
0		2	2837	418	2862	590	100	 
0		2	2823	418	2836	590	54	ا
0		2	2790	418	2823	590	100	ٔ
0		2	2771	418	2790	590	97	ن
0		2	2750	418	2770	590	100	ه
0		2	2718	418	2751	590	100	ا
0		2	2691	418	2717	590	97	(
0		2	2651	418	2691	590	99	1
0		2	2625	418	2651	590	100	)
0		2	2599	418	2624	590	100	ل
0		2	2565	418	2598	590	100	ا
0		2	2533	418	2566	590	100	 
0		2	2499	418	2532	590	93	ت
0		2	2447	418	2499	590	100	س
0		2	2393	418	2446	590	99	م
0		2	2354	418	2394	590	99	ى
0		2	2301	418	2353	590	100	 
0		2	2261	418	2301	590	100	م
0		2	2235	418	2262	590	100	ف
0		2	2195	418	2235	590	100	ا
0		2	2162	418	2196	590	97	ت
0		2	2116	418	2162	590	100	ح
0		2	2076	418	2116	590	100	(
0		2	2043	418	2077	590	100	2
0		2	2010	418	2044	590	100	)
0		2	1991	418	2011	590	100	ا
0		2	1978	418	1990	590	93	ٕ
0		2	1951	418	1977	590	98	ل
0		2	1924	418	1950	590	76	ا
0		2	1891	418	1925	590	99	 
0		2	1859	418	1892	590	99	ف
0		2	1832	418	1858	590	65	ي
0		2	1779	418	1832	590	100	 
0		2	1733	418	1779	590	100	ح
0		2	1700	418	1733	590	100	ا
0		2	1660	418	1699	590	99	ل
0		2	1621	418	1660	590	99	 
0		2	1595	418	1620	590	100	ا
0		2	1574	418	1594	590	99	ل
0		2	1541	418	1575	590	100	ف
0		2	1495	418	1541	590	98	ت
0		2	1449	418	1495	590	91	ح
0		2	1402	418	1449	590	98	 
0		2	1376	418	1403	590	100	،
0		2	1336	418	1376	590	100	 
0		2	1290	418	1337	590	100	و
0		2	1197	418	1290	590	100	ح
0		2	1105	418	1198	590	100	ـ
0		2	1072	418	1105	590	100	ا
0		2	1033	418	1072	590	100	ل
0		2	987	418	1032	590	100	 
0		2	973	418	986	590	100	ا
0		2	940	418	973	590	100	ل
0		2	907	418	940	590	87	ف
0		2	867	418	907	590	100	ت
0		2	821	418	868	590	99	ح
0		2	781	418	821	590	100	 
0		2	742	418	782	590	100	ه
0		2	709	418	742	590	92	و
0		2	656	418	709	590	100	 
0		2	603	418	656	590	100	ح
