page	stripe	column	line	left	top	right	bottom
0		1	1590	99	1926	202
0		2	423	300	3126	482
0		3	423	500	3126	673
0		4	423	699	3126	881
0		5	423	891	3126	1079
0		6	423	1091	3126	1276
0		7	423	1286	3126	1453
0		8	423	1467	3126	1642
0		9	423	1656	3126	1831
0		10	423	1843	3126	2026
0		11	423	2036	3126	2226
0		12	423	2236	3126	2416
0		13	423	2426	3126	2593
0		14	423	2603	3126	2770
0		15	423	2780	3126	2941
0		16	423	2951	3126	3129
0		17	423	3139	3126	3307
0		18	423	3317	3126	3490
0		19	1236	3504	3126	3659
0		20	1164	3669	2384	3848
