stripe	column	line	left	top	right	bottom
0		1	1701	131	1838	200
0		2	425	436	3124	602
0		3	425	612	3118	784
0		4	425	794	3116	960
0		5	425	970	3120	1132
0		6	425	1142	3124	1316
0		7	425	1326	3124	1493
0		8	425	1503	3124	1672
0		9	425	1682	3124	1851
0		10	425	1861	3124	2032
0		11	425	2044	3124	2206
0		12	425	2216	3124	2386
0		13	425	2396	3124	2563
0		14	425	2573	3124	2741
0		15	425	2751	3124	2917
0		16	425	2927	3124	3094
0		17	425	3104	3124	3273
0		18	425	3283	3124	3444
0		19	425	3464	3124	3637
0		20	425	3647	3124	3859
