page	stripe	column	line	left	top	right	bottom
0		1	1568	99	1958	200
0		2	422	410	3126	595
0		3	422	605	3126	775
0		4	422	785	3126	953
0		5	422	963	3126	1125
0		6	422	1135	3126	1295
0		7	422	1305	3126	1462
0		8	422	1472	3126	1627
0		9	422	1637	3126	1804
0		10	422	1814	3126	1984
0		11	422	1994	3126	2163
0		12	422	2173	3126	2339
0		13	422	2349	3126	2520
0		14	422	2530	3126	2697
0		15	422	2707	3126	2878
0		16	424	2888	3126	3058
0		17	422	3068	3126	3241
0		18	423	3251	3126	3415
0		19	422	3425	3126	3593
0		20	422	3603	3126	3777
