stripe	column	line	left	top	right	bottom	confidence	text
0		1	1664	131	1726	201	100	2
0		1	1686	131	1664	201	100	 
0		1	1710	131	1686	201	61	.
0		1	1742	131	1710	201	100	 
0		1	1638	131	1742	201	99	1
0		2	2993	430	3033	595	100	م
0		2	2939	430	2993	595	98	ن
0		2	2891	430	2939	595	98	 
0		2	2851	430	2892	595	98	ع
0		2	2831	430	2852	595	99	ا
0		2	2804	430	2831	595	100	ل
0		2	2791	430	2804	595	100	م
0		2	2756	430	2790	595	100	 
0		2	2716	430	2757	595	100	م
0		2	2689	430	2717	595	100	ث
0		2	2648	430	2690	595	97	ل
0		2	2615	430	2649	595	99	ه
0		2	2588	430	2615	595	100	 
0		2	2561	430	2588	595	100	ا
0		2	2540	430	2561	595	76	ٔ
0		2	2507	430	2541	595	84	و
0		2	2459	430	2507	595	100	 
0		2	2419	430	2460	595	100	ع
0		2	2392	430	2420	595	100	ي
0		2	2359	430	2393	595	70	ن
0		2	2318	430	2358	595	100	 
0		2	2284	430	2318	595	100	ا
0		2	2251	430	2285	595	100	ل
0		2	2230	430	2250	595	100	ح
0		2	2176	430	2231	595	99	ق
0		2	2143	430	2176	595	100	 
0		2	2129	430	2142	595	100	.
0		2	2108	430	2129	595	61	 
0		2	2075	430	2109	595	100	ف
0		2	2041	430	2075	595	99	ه
0		2	2000	430	2042	595	100	و
0		2	1981	430	2001	595	88	 
0		2	1960	430	1980	595	100	(
0		2	1927	430	1961	595	96	1
0		2	1892	430	1926	595	100	)
0		2	1859	430	1893	595	100	 
0		2	1846	430	1859	595	100	ا
0		2	1811	430	1845	595	99	ل
0		2	1792	430	1812	595	99	ل
0		2	1771	430	1791	595	99	ه
0		2	1738	430	1772	595	99	 
0		2	1711	430	1737	595	99	ل
0		2	1676	430	1710	595	100	ا
0		2	1636	430	1677	595	99	 
0		2	1595	430	1637	595	93	غ
0		2	1576	430	1596	595	96	ي
0		2	1528	430	1575	595	99	ر
0		2	1487	430	1528	595	89	ه
0		2	1454	430	1488	595	90	 
0		2	1427	430	1454	595	94	،
0		2	1387	430	1427	595	96	 
0		2	1352	430	1386	595	99	و
0		2	1319	430	1353	595	99	ل
0		2	1285	430	1319	595	100	ذ
0		2	1238	430	1286	595	100	ل
0		2	1198	430	1238	595	100	ك
0		2	1150	430	1197	595	100	 
0		2	1123	430	1151	595	100	ق
0		2	1090	430	1124	595	99	ا
0		2	1049	430	1089	595	98	ل
0		2	1015	430	1049	595	100	 
0		2	988	430	1016	595	93	:
0		2	947	430	989	595	100	 
0		2	907	430	948	595	98	«
0		2	860	430	907	595	98	ي
0		2	833	430	860	595	100	ا
0		2	820	430	833	595	95	ٔ
0		2	786	430	819	595	100	ي
0		2	745	430	786	595	100	ه
0		2	725	430	746	595	100	ا
0		2	698	430	725	595	100	 
0		2	671	430	698	595	100	ا
0		2	650	430	671	595	100	ل
0		2	623	430	651	595	100	ن
0		2	583	430	624	595	100	ا
0		2	543	430	584	595	94	س
0		2	496	430	543	595	100	 
0		2	482	430	495	595	100	ا
0		2	469	430	482	595	100	ٔ
0		2	422	430	468	595	100	ن
0		2	374	430	421	595	84	ت
0		2	340	430	374	595	100	م
0		3	3026	604	3051	754	100	ا
0		3	2996	604	3026	754	100	ل
0		3	2965	604	2995	754	79	ف
0		3	2928	604	2964	754	98	ق
0		3	2891	604	2927	754	68	ر
0		3	2847	604	2890	754	98	ا
0		3	2810	604	2847	754	99	ء
