page	stripe	column	line	left	top	right	bottom
0		1	1678	99	2068	199
0		2	512	411	3226	593
0		3	514	607	3226	773
0		4	516	783	3226	951
0		5	518	961	3227	1126
0		6	322	1136	3226	1304
0		7	518	1314	3227	1487
0		8	514	1497	3227	1660
0		9	520	1670	3227	1840
0		10	514	1850	3227	2020
0		11	520	2030	3227	2197
0		12	516	2207	3227	2366
0		13	518	2376	3227	2541
0		14	514	2551	3227	2716
0		15	520	2726	3227	2885
0		16	322	2895	3227	3065
0		17	322	3077	3227	3229
0		18	518	3239	3227	3393
0		19	518	3403	3227	3562
0		20	518	3572	3227	3728
