page	stripe	column	line	left	top	right	bottom
0		1	1682	101	2070	198
0		2	525	418	3232	589
0		3	517	599	3232	756
0		4	518	772	3232	947
0		5	515	957	3232	1127
0		6	516	1137	3232	1303
0		7	518	1313	3232	1482
0		8	517	1492	3232	1660
0		9	527	1670	3232	1846
0		10	514	1856	3232	2026
0		11	514	2042	3232	2202
0		12	509	2220	3232	2379
0		13	507	2389	3232	2565
0		14	516	2575	3232	2741
0		15	513	2751	3232	2921
0		16	509	2937	3232	3106
0		17	510	3120	3232	3286
0		18	515	3296	3232	3464
0		19	314	3482	3232	3636
0		20	512	3646	3232	3834
