page	stripe	column	line	left	top	right	bottom
0		1	1507	99	1895	193
0		2	330	409	3060	582
0		3	324	592	3052	765
0		4	318	775	3047	942
0		5	320	952	3048	1128
0		6	315	1138	3048	1306
0		7	313	1322	3048	1488
0		8	313	1498	3050	1675
0		9	313	1689	3046	1845
0		10	313	1855	3041	2033
0		11	313	2043	3033	2213
0		12	313	2223	3241	2396
0		13	313	2406	3035	2559
0		14	313	2571	3037	2747
0		15	313	2757	3035	2923
0		16	313	2933	3034	3107
0		17	313	3117	3032	3278
0		18	313	3288	3035	3447
0		19	313	3457	3028	3667
