page	stripe	column	line	left	top	right	bottom
0		1	1691	99	2077	196
0		2	517	424	3229	598
0		3	515	608	3229	780
0		4	316	790	3228	956
0		5	518	966	3228	1136
0		6	512	1146	3229	1317
0		7	512	1333	3229	1494
0		8	516	1504	3229	1675
0		9	514	1685	3229	1849
0		10	509	1859	3229	2036
0		11	511	2046	3229	2210
0		12	509	2220	3229	2385
0		13	513	2395	3229	2569
0		14	509	2579	3229	2747
0		15	510	2757	3229	2924
0		16	510	2934	3229	3106
0		17	510	3116	3229	3278
0		18	506	3288	3229	3461
0		19	508	3479	3229	3680
