page	stripe	column	line	left	top	right	bottom
0		1	1521	101	1858	197
0		2	345	429	3052	601
0		3	345	611	3201	770
0		4	345	780	3049	941
0		5	345	951	3051	1111
0		6	345	1121	3054	1280
0		7	345	1290	3057	1449
0		8	345	1459	3051	1624
0		9	345	1634	3054	1785
0		10	345	1795	3056	1956
0		11	345	1966	3059	2127
0		12	345	2137	3067	2292
0		13	345	2302	3066	2471
0		14	345	2481	3054	2630
0		15	345	2640	3049	2803
0		16	345	2813	3051	2969
0		17	345	2979	3058	3141
0		18	345	3151	3051	3313
0		19	345	3323	3057	3482
0		20	345	3492	3062	3653
0		21	345	3663	3201	3865
