stripe	column	line	left	top	right	bottom	confidence	text
0		1	966	237	1024	334	100	 5
0		2	1619	395	1662	487	96	ولم
0		2	1502	395	1603	487	97	تتعدد
0		2	1390	395	1483	487	100	بتعدد
0		2	1323	395	1375	487	99	(1)
0		2	1158	395	1313	487	95	الأشخاص
0		2	1078	395	1125	487	83	ولا
0		2	959	395	1060	487	97	برحت
0		2	819	395	933	487	94	معقولة
0		2	780	395	798	487	100	.
0		2	681	395	754	487	99	وإذا
0		2	609	395	662	487	100	كان
0		2	443	395	591	487	98	الارتباط
0		2	378	395	421	487	100	بين
0		2	304	395	353	487	97	من
0		3	1634	496	1663	583	96	له
0		3	1518	496	1614	583	99	وجود
0		3	1433	496	1495	583	100	عيني
0		3	1343	496	1410	583	100	وبين
0		3	1286	496	1323	583	95	من
0		3	1206	496	1268	583	98	ليس
0		3	1152	496	1178	583	100	له
0		3	1033	496	1136	583	97	وجود
0		3	940	496	1005	583	100	عيني
0		3	855	496	920	583	100	قد
0		3	770	496	835	583	92	ثبت
0		3	725	496	739	583	100	،
0		3	636	496	707	583	87	وهي
0		3	534	496	614	583	100	نسب
0		3	472	496	520	583	99	(2)
0		3	351	496	456	583	100	عدمية
0		3	308	496	331	583	99	،
0		4	1528	592	1661	681	99	فارتباط
0		4	1329	592	1508	681	94	الموجودات
0		4	1195	592	1306	681	94	بعضها
0		4	1094	592	1182	681	100	ببعض
0		4	970	592	1065	681	98	أقرب
0		4	908	592	948	681	100	أن
0		4	814	592	885	681	100	يعقل
0		4	729	592	791	681	88	لأنه
0		4	667	592	706	681	100	على
0		4	602	592	641	681	100	كل
0		4	481	592	569	681	97	حـال
0		4	377	592	459	681	99	بينها
0		4	305	592	361	681	99	(3)
0		5	1572	694	1655	786	99	جامع
0		5	1535	694	1556	786	100	-
0		5	1448	694	1513	786	90	وهو
0		5	1312	694	1430	786	89	الوجود
0		5	1207	694	1300	786	99	العيني
0		5	1167	694	1185	786	99	-
0		5	1040	694	1145	786	94	وهناك
0		5	981	694	1018	786	100	فما
0		5	920	694	962	786	100	ثم
0		5	799	694	888	786	96	جامع
0		5	765	694	777	786	100	.
0		5	681	694	746	786	97	وقد
0		5	561	694	653	786	95	وجد
0		5	307	694	527	786	95	الارتبـاط
0		6	1584	795	1661	884	89	بعدم
0		6	1466	795	1574	884	100	الجامع
0		6	1310	795	1446	884	83	فبالجامع
0		6	1205	795	1293	884	99	أقوى
0		6	1081	795	1178	884	99	وأحق
0		6	1042	795	1052	884	81	.
0		6	971	795	1022	884	99	ولا
0		6	888	795	950	884	98	شك
0		6	827	795	869	884	100	أن
0		6	696	795	811	884	97	المحدث
0		6	566	795	667	884	100	(5-
0		6	469	795	537	884	100	ب)
0		6	406	795	445	884	100	قد
0		6	305	795	389	884	99	ثبت
0		7	1546	893	1657	979	99	حدوثه
0		7	1381	893	1527	979	98	وافتقاره
0		7	1326	893	1368	979	94	إلى
0		7	1202	893	1301	979	95	محدث
0		7	1073	893	1180	979	99	أحدثه
0		7	938	893	1054	979	100	لإمكانه
0		7	823	893	921	979	97	لنفسه
0		7	790	893	804	979	99	.
0		7	632	893	771	979	92	فوجوده
0		7	580	893	616	979	99	من
0		7	421	893	558	979	93	غيـيره
0		7	388	893	402	979	100	،
0		7	302	893	369	979	100	فهو
0		8	1561	996	1659	1082	91	مرتبط
0		8	1506	996	1538	1082	94	به
0		8	1377	996	1490	1082	96	ارتباط
0		8	1256	996	1354	1082	96	افتقار
0		8	1231	996	1247	1082	100	.
0		8	1164	996	1211	1082	100	ولا
0		8	1113	996	1148	1082	68	بد
0		8	1053	996	1094	1082	91	أن
0		8	923	996	1034	1082	88	يكون
0		8	781	996	898	1082	98	المستند
0		8	692	996	758	1082	96	إليه
0		8	562	996	672	1082	100	واجب
0		8	413	996	537	1082	100	الوجود
0		8	305	996	397	1082	99	لذاته
0		9	1595	1093	1659	1185	94	غنيا
0		9	1548	1093	1575	1185	76	في
0		9	1405	1093	1528	1185	100	وجوده
0		9	1293	1093	1393	1185	89	بنفسه
0		9	1221	1093	1273	1185	87	غير
0		9	1094	1093	1188	1185	94	مفتقر
0		9	1059	1093	1071	1185	98	،
0		9	975	1093	1042	1185	100	وهو
0		9	876	1093	957	1185	100	الذي
0		9	743	1093	846	1185	88	أعطى
0		9	589	1093	717	1185	100	الوجود
0		9	466	1093	559	1185	90	بذاته
0		9	305	1093	440	1185	100	لهـذا
0		10	1551	1196	1665	1281	97	الحادث
0		10	1402	1196	1526	1281	92	فانتسب
0		10	1316	1196	1380	1281	100	إليه
0		10	1287	1196	1297	1281	100	.
0		10	1226	1196	1278	1281	89	ولما
0		10	1102	1196	1220	1281	98	اقتضاه
0		10	1009	1196	1090	1281	83	لذاته
0		10	932	1196	981	1281	99	كان
0		10	811	1196	913	1281	100	واجباً
0		10	765	1196	796	1281	100	به
0		10	740	1196	752	1281	93	.
0		10	669	1196	721	1281	100	ولما
0		10	598	1196	653	1281	100	كان
0		10	440	1196	583	1281	99	استناده
0		10	378	1196	428	1281	100	إلى
0		10	301	1196	350	1281	87	من
0		11	1597	1292	1655	1383	91	ظهر
0		11	1520	1292	1572	1383	88	عنه
0		11	1411	1292	1504	1383	97	لذاته
0		11	1378	1292	1393	1383	100	،
0		11	1263	1292	1362	1383	98	اقتضى
0		11	1201	1292	1245	1383	99	أن
0		11	1078	1292	1180	1383	100	يكون
0		11	1016	1292	1053	1383	83	على
0		11	886	1292	992	1383	98	صورت
0		11	812	1292	858	1383	100	فيما
0		11	692	1292	790	1383	100	ينسب
0		11	599	1292	670	1383	97	إليه
0		11	531	1292	571	1383	100	من
0		11	463	1292	493	1383	100	كل
0		11	370	1292	438	1383	91	شيء
0		11	296	1292	351	1383	100	من
0		12	1597	1396	1661	1480	92	إسم
0		12	1493	1396	1583	1480	100	وصفة
0		12	1437	1396	1470	1480	100	ما
0		12	1363	1396	1418	1480	100	عدا
0		12	1206	1396	1346	1480	100	الوجوب
0		12	1083	1396	1184	1480	93	الذاتي
0		12	1005	1396	1057	1480	90	فإن
0		12	908	1396	979	1480	84	ذلك
0		12	849	1396	878	1480	100	لا
0		12	755	1396	833	1480	99	يصح
0		12	703	1396	736	1480	99	في
0		12	556	1396	677	1480	100	الحادث
