stripe	column	line	left	top	right	bottom	confidence	text
0		1	746	265	824	368	100	-
0		1	784	265	813	368	99	188
0		1	696	265	864	368	93	-
0		2	1357	471	1421	556	99	 قال
0		2	1257	471	1334	556	100	تعالى
0		2	1124	471	1230	556	99	«ولقد
0		2	1019	471	1103	556	93	آتينا
0		2	926	471	1007	556	93	لقمان
0		2	799	471	906	556	89	الحكة
0		2	765	471	779	556	100	:
0		2	689	471	749	556	88	ومن
0		2	595	471	668	556	82	يؤت
0		2	529	471	579	556	95	(1)
0		2	391	471	512	556	84	الحكمة
0		2	318	471	372	556	99	فقد
0		2	235	471	305	556	97	أوتي
0		2	134	471	211	556	95	خيرا
0		3	1509	565	1551	648	91	3
0		3	1342	565	1465	648	96	كثيرا»
0		3	1311	565	1324	648	95	.
0		3	1202	565	1290	648	95	فلقمان
0		3	1095	565	1181	648	100	بالنص
0		3	1020	565	1062	648	100	ذو
0		3	955	565	1000	648	92	(2)
0		3	866	565	938	648	85	الخير
0		3	743	565	849	648	99	الكثير
0		3	609	565	726	648	88	بشهادة
0		3	548	565	596	648	100	الله
0		3	459	565	531	648	98	تعالى
0		3	411	565	439	648	100	له
0		3	281	565	394	648	98	بذلك.
0		3	134	565	257	648	92	والحكة
0		4	1440	657	1484	735	76	قد
0		4	1317	657	1423	735	100	تكون
0		4	1177	657	1296	735	91	متلفظاً
0		4	1119	657	1156	735	86	بها
0		4	932	657	1102	735	98	ومسكوتا
0		4	845	657	912	735	96	عنها
0		4	775	657	829	735	76	مثل
0		4	686	657	748	735	99	قول
0		4	615	657	666	735	99	(3)
0		4	522	657	599	735	98	لقمان
0		4	424	657	505	735	100	لابنه
0		4	388	657	401	735	99	«
0		4	304	657	374	735	99	يابني
0		4	197	657	285	735	98	إنهـا
0		4	134	657	178	735	93	إن
0		5	1415	744	1475	826	97	تك
0		5	1297	744	1384	826	99	مثقال
0		5	1201	744	1268	826	89	حبة
0		5	1144	744	1177	826	100	من
0		5	1023	744	1118	826	91	خردل
0		5	900	744	996	826	97	فتكن
0		5	853	744	876	826	94	في
0		5	723	744	826	826	72	صخرة
0		5	672	744	706	826	83	أو
0		5	626	744	649	826	85	في
0		5	458	744	606	826	97	السموات
0		5	402	744	439	826	99	أو
0		5	351	744	381	826	97	في
0		5	231	744	332	826	99	الأرض
0		5	134	744	205	826	100	يأت
0		6	1438	835	1484	914	100	بها
0		6	1373	835	1426	914	93	الله
0		6	1341	835	1357	914	97	»
0		6	1306	835	1318	914	98	.
0		6	1204	835	1285	914	86	فهذه
